FECHA,ATE,SBJ,CDM,STA,VMT,HCH,SJL,SMP,CRB,PPD
10/10/2016 20:00,2074.8,724.5,963.7,S/D,1089.2,S/D,S/D,676.2,1047.6,1450.1
10/10/2016 21:00,2165.1,736,906.2,S/D,1070.6,S/D,S/D,736,1074.1,1240.8
10/10/2016 22:00,2208.6,529,845.2,S/D,952.2,S/D,S/D,784.3,1041.9,1151.1
10/10/2016 23:00,2028.4,345,734.8,S/D,906.7,S/D,S/D,786.6,1044.2,1092.5
10/11/2016 0:00,2007,241.5,667,S/D,826.4,S/D,S/D,688.8,861.3,1023.5
10/11/2016 1:00,1735.7,138,581.9,S/D,777.1,S/D,S/D,595.7,601.4,770.5
10/11/2016 2:00,1509.4,126.5,572.7,S/D,763.6,S/D,S/D,503.7,463.4,540.5
10/11/2016 3:00,1470.8,115,578.4,S/D,766.2,S/D,S/D,449.6,399,563.5
10/11/2016 4:00,1494.8,126.5,575,S/D,787.3,S/D,S/D,450.8,410.5,621
10/11/2016 5:00,1554.6,149.5,583,S/D,895.3,S/D,S/D,445,454.2,1023.5
10/11/2016 6:00,1781.1,402.5,676.2,S/D,951,S/D,S/D,468,603.8,1127
10/11/2016 7:00,2058.3,931.5,1008.5,S/D,1073.8,S/D,S/D,546.2,876.3,1224.8
10/11/2016 8:00,2087.6,885.5,971.7,S/D,1084.1,S/D,S/D,644,976.3,989
10/11/2016 9:00,1834.2,678.5,862.5,S/D,927.5,S/D,S/D,669.3,847.5,931.5
10/11/2016 10:00,1888.1,586.5,791.2,S/D,957.5,S/D,S/D,599.1,852.1,908.5
10/11/2016 11:00,1799.7,575,726.8,S/D,901.6,S/D,S/D,591.1,656.6,655.5
10/11/2016 12:00,1619.5,563.5,686.5,S/D,890.8,S/D,S/D,530.1,587.6,793.5
10/11/2016 13:00,1488.4,546.2,702.6,S/D,903.3,S/D,S/D,549.7,591.1,885.5
10/11/2016 14:00,1515.9,529,709.5,S/D,937.6,S/D,S/D,535.9,522.1,782
10/11/2016 15:00,1547.3,621,726.8,S/D,951.2,S/D,S/D,533.6,517.5,885.5
10/11/2016 16:00,1635.3,690,846.4,474.9,967.3,S/D,S/D,512.9,618.7,1035
10/11/2016 17:00,1676.9,805,899.3,465.7,1008.5,S/D,S/D,523.2,737.1,1265
10/11/2016 18:00,1764.1,713,926.9,520.9,1100.2,S/D,S/D,533.6,840.6,1304.1
10/11/2016 19:00,1934.5,644,859,618.7,1139.1,S/D,S/D,575,918.8,1396.1
10/11/2016 20:00,2037.5,471.5,773.9,678.5,1012.1,S/D,S/D,707.2,905,1290.3
10/11/2016 21:00,2065.1,425.5,777.4,526.7,1002.8,S/D,S/D,608.3,779.7,1127
10/11/2016 22:00,2027.7,379.5,724.5,516.3,888.9,S/D,S/D,619.8,810.7,931.5
10/11/2016 23:00,1809.9,310.5,670.4,437,873.5,S/D,S/D,625.6,741.7,839.5
10/12/2016 0:00,1687.9,218.5,655.5,359.9,835.9,S/D,S/D,583,687.7,747.5
10/12/2016 1:00,1625.9,195.5,598,285.2,777.1,S/D,S/D,562.3,702.6,759
10/12/2016 2:00,1459.7,126.5,558.9,246.1,766.2,S/D,S/D,494.5,579.6,644
10/12/2016 3:00,1452.7,103.5,555.4,195.5,753,S/D,S/D,443.9,455.4,621
10/12/2016 4:00,1518.9,126.5,566.9,200.1,796.6,S/D,S/D,446.2,447.3,667
10/12/2016 5:00,1616.6,149.5,576.1,224.2,936.3,S/D,S/D,449.6,441.6,920
10/12/2016 6:00,1694.3,517.5,670.4,248.4,969.8,S/D,S/D,455.4,578.4,1152.3
10/12/2016 7:00,1752.9,644,892.4,393.3,1150.6,S/D,S/D,572.7,916.5,1324.8
10/12/2016 8:00,1830.8,690,953.3,672.8,960.5,S/D,S/D,608.3,864.8,966
10/12/2016 9:00,2070.9,770.5,945.3,731.4,1035.1,S/D,S/D,667,875.1,874
10/12/2016 10:00,2029.4,563.5,755.5,794.6,958.6,S/D,S/D,713,817.6,747.5
10/12/2016 11:00,1899.5,506,708.4,730.2,904,S/D,S/D,725.6,686.5,540.5
10/12/2016 12:00,1608.5,471.5,719.9,454.2,873.3,S/D,S/D,580.8,591.1,575
10/12/2016 13:00,1560.2,494.5,725.6,408.2,867.4,S/D,S/D,533.6,529,552
10/12/2016 14:00,1551.1,529,728.5,385.2,878.3,S/D,S/D,525.5,519.8,609.5
10/12/2016 15:00,1478,644,730,353,915.4,S/D,S/D,526.7,518.6,759
10/12/2016 16:00,1522.3,684.2,731.4,347.3,951.9,S/D,S/D,514,546.2,885.5
10/12/2016 17:00,1568.3,724.5,783.1,404.8,1045.1,S/D,S/D,504.8,602.6,1127
10/12/2016 18:00,1605.6,690,875.1,403.6,1113.2,S/D,S/D,501.4,693.4,1359.3
10/12/2016 19:00,1708.7,782,832.6,496.8,1050.5,S/D,S/D,562.3,773.9,1277.6
10/12/2016 20:00,1847.8,678.5,885.5,579.6,1045.6,S/D,S/D,563.5,806.1,1169.5
10/12/2016 21:00,1616.7,552,784.3,608.3,1066.3,S/D,S/D,568.1,831.4,1092.5
10/12/2016 22:00,1512.6,529,731.4,496.8,983.6,S/D,S/D,602.6,778.5,1069.5
10/12/2016 23:00,1718.3,368,639.4,445,874.5,S/D,S/D,645.1,724.5,851
10/13/2016 0:00,1702,253,603.8,363.4,853.3,S/D,S/D,572.7,618.7,805
10/13/2016 1:00,1444.7,149.5,550.8,289.8,797.2,S/D,S/D,504.8,503.7,678.5
10/13/2016 2:00,1329.6,138,525.5,231.1,776.5,S/D,S/D,457.7,427.8,529
10/13/2016 3:00,1341.8,126.5,526.7,212.7,772.5,S/D,S/D,443.9,397.9,517.5
10/13/2016 4:00,1421.7,149.5,532.4,202.4,814.4,S/D,S/D,434.7,391,621
10/13/2016 5:00,1574.1,172.5,538.2,235.7,921.5,S/D,S/D,447.3,434.7,782
10/13/2016 6:00,1627.5,460,611.8,270.2,1019.1,S/D,S/D,466.9,607.2,1023.5
10/13/2016 7:00,1787.4,908.5,755.5,432.4,1211.5,S/D,S/D,538.2,885.5,1230.5
10/13/2016 8:00,2015.9,931.5,818.8,646.3,1067.3,S/D,S/D,615.2,859,1104
10/13/2016 9:00,2083,701.5,736,685.4,1060.9,S/D,S/D,629,768.2,782
10/13/2016 10:00,1961.4,537,767,615.2,975.8,S/D,S/D,568.1,606,644
10/13/2016 11:00,1827.1,503.7,764.7,591.1,1015.6,S/D,S/D,578.4,478.4,586.5
10/13/2016 12:00,1789.2,535.9,721,478.4,854.8,S/D,S/D,584.2,637.1,575
10/13/2016 13:00,1811.8,509.4,709.5,507.1,885.3,S/D,S/D,508.3,492.2,632.5
10/13/2016 14:00,1729.6,479.5,696.9,466.9,879.7,S/D,S/D,504.8,438.1,540.5
10/13/2016 15:00,1632.1,547.4,702.6,391,846.2,S/D,S/D,495.6,456.5,552
10/13/2016 16:00,1647,699.2,718.8,419.7,876.4,S/D,S/D,506,523.2,529
10/13/2016 17:00,1622.3,907.3,755.5,545.1,1010.3,S/D,S/D,542.8,552,701.5
10/13/2016 18:00,1594.2,768.2,823.4,478.4,1089.3,S/D,S/D,554.3,673.9,1235.1
10/13/2016 19:00,1788.6,989,929.2,568.1,1080.5,S/D,S/D,564.6,708.4,1216.7
10/13/2016 20:00,1895.8,934.9,1098.2,707.2,1101,S/D,S/D,646.3,796.9,977.5
10/13/2016 21:00,1963.9,785.4,826.8,771.6,1032,S/D,S/D,718.8,849.8,885.5
10/13/2016 22:00,1834.6,627.9,897,736,925.9,S/D,S/D,681.9,884.3,966
10/13/2016 23:00,1835.6,503.7,878.6,660.1,879.4,S/D,S/D,665.8,877.4,1046.5
10/14/2016 0:00,1883.9,340.4,745.2,727.9,825.4,S/D,S/D,683.1,876.3,1035
10/14/2016 1:00,1823.9,236.9,598,514,759.2,S/D,S/D,690,719.9,851
10/14/2016 2:00,1542.7,172.5,563.5,396.7,722.1,S/D,S/D,576.1,494.5,644
10/14/2016 3:00,1490.4,152.9,554.3,254.1,713.8,S/D,S/D,489.9,449.6,552
10/14/2016 4:00,1526.9,165.6,562.9,215,741.6,S/D,S/D,472.6,425.5,701.5
10/14/2016 5:00,1689.7,194.3,571.5,274.8,887.6,S/D,S/D,491,451.9,839.5
10/14/2016 6:00,2065.4,431.2,648.6,304.8,914.2,S/D,S/D,493.3,545.1,724.5
10/14/2016 7:00,1819.3,847.5,916.5,546.2,1026.8,S/D,S/D,553.1,588.8,730.2
10/14/2016 8:00,1857.2,962.5,984.4,885.5,944.5,S/D,S/D,629,687.7,736
10/14/2016 9:00,1846.1,765.9,764.7,894.7,969.4,S/D,S/D,662.4,755.5,805
10/14/2016 10:00,2001.2,734.8,745.2,757.8,910.1,S/D,S/D,612.9,776.2,736
10/14/2016 11:00,1866.7,491,676.2,661.2,911.1,S/D,S/D,610.6,668.1,782
10/14/2016 12:00,1658.5,531.3,698,510.6,876.5,S/D,S/D,566.9,617.5,678.5
10/14/2016 13:00,1651.1,520.9,370.9,458.8,887.2,S/D,S/D,560,642.8,632.5
10/14/2016 14:00,1591,515.2,43.7,455.4,829.8,S/D,S/D,584.2,653.2,621
10/14/2016 15:00,1606.3,566.9,564.6,430.1,850.2,S/D,S/D,543.9,637.1,805
10/14/2016 16:00,1683.3,626.8,77,441.6,858.5,S/D,S/D,532.4,672.8,1000.5
10/14/2016 17:00,1739,723.3,149.5,479.5,899.3,S/D,S/D,525.5,681.9,1205.2
10/14/2016 18:00,1846.9,811.9,264.5,472.6,1062.4,S/D,S/D,506,747.5,1515.7
10/14/2016 19:00,2051,1020,401.3,572.7,1096.6,S/D,S/D,564.6,960.2,1532.9
10/14/2016 20:00,2330.2,841.8,336.9,750.9,1052.2,S/D,S/D,638.2,1053.4,1455.9
10/14/2016 21:00,2321.5,778.5,217.3,759,1043.3,S/D,S/D,701.5,1084.4,954.5
10/14/2016 22:00,2255.4,698,244.9,745.2,983.8,S/D,S/D,729.1,883.2,920
10/14/2016 23:00,2083.2,607.2,87.4,691.1,879.2,S/D,S/D,878.6,933.8,1046.5
10/15/2016 0:00,1871.9,540.5,62.1,591.1,817.5,S/D,S/D,694.6,890.1,1035
10/15/2016 1:00,1919.7,353,67.8,542.8,752.9,S/D,S/D,772.8,825.7,1046.5
10/15/2016 2:00,1925.7,362.2,31,506,780.7,S/D,S/D,617.5,702.6,977.5
10/15/2016 3:00,1941.2,455.4,40.2,606,811,S/D,S/D,679.6,816.5,920
10/15/2016 4:00,1984.7,221.9,54,655.5,879.4,S/D,S/D,592.2,776.2,954.5
10/15/2016 5:00,2000.2,264.5,44.8,769.3,1072.1,S/D,S/D,504.8,829.1,1012
10/15/2016 6:00,2010.8,438.1,39.7,534.8,1080.8,S/D,S/D,468,765.9,1058
10/15/2016 7:00,2076,476.1,34.5,607.2,974.3,S/D,S/D,604.9,882,1254.6
10/15/2016 8:00,2036.1,530.1,60.9,639.4,971.3,S/D,S/D,560,793.5,1446.7
10/15/2016 9:00,1789.6,662.4,62.1,529,999.1,S/D,S/D,547.4,711.8,1391.5
10/15/2016 10:00,1743.2,699.2,59.8,509.4,998.8,S/D,S/D,572.7,663.5,1291.4
10/15/2016 11:00,1706,726.8,42.5,481.8,1171.8,S/D,S/D,532.4,624.4,1046.5
10/15/2016 12:00,1696.6,811.9,47.1,495.6,1006.5,S/D,S/D,518.6,571.5,1115.5
10/15/2016 13:00,1570.9,678.5,43.7,486.4,863.8,S/D,S/D,512.9,561.2,966
10/15/2016 14:00,1585.3,626.8,41.4,386.4,980.8,S/D,S/D,507.1,496.8,1023.5
10/15/2016 15:00,1633.9,599.1,49.4,389.8,1024.9,S/D,S/D,499.1,510.6,1159.2
10/15/2016 16:00,1643.7,622.1,70.1,515.2,1040.4,S/D,S/D,504.8,612.9,1462.8
10/15/2016 17:00,1605.7,596.8,75.3,456.5,1173.5,S/D,S/D,522.1,629,1644.5
10/15/2016 18:00,1694.3,632.5,80.5,446.2,1273.6,S/D,S/D,564.6,688.8,1660.6
10/15/2016 19:00,2057.6,757.8,212.7,497.9,1269.4,S/D,S/D,708.4,809.6,1693.9
10/15/2016 20:00,2026.3,863.6,141.4,642.8,1143.1,S/D,S/D,684.2,940.7,1262.7
10/15/2016 21:00,1924.3,879.7,226.5,678.5,1200,S/D,S/D,645.1,966,1297.2
10/15/2016 22:00,1953.3,828,201.2,693.4,1147.5,S/D,S/D,602.6,832.6,1058
10/15/2016 23:00,1921.3,679.6,40.2,757.8,1152.9,S/D,S/D,637.1,768.2,920
10/16/2016 0:00,1936.8,562.3,48.3,710.7,1083.2,S/D,S/D,662.4,752.1,770.5
10/16/2016 1:00,2005.6,389.8,47.1,803.8,841.3,S/D,S/D,578.4,662.4,655.5
10/16/2016 2:00,1903.2,323.1,49.4,778.5,792.8,S/D,S/D,572.7,566.9,552
10/16/2016 3:00,1615.7,266.8,46,381.8,758.9,S/D,S/D,562.3,455.4,644
10/16/2016 4:00,1543.9,244.9,45.4,323.1,773.6,S/D,S/D,524.4,424.3,816.5
10/16/2016 5:00,1484.6,317.4,45.2,264.5,859.9,S/D,S/D,481.8,409.4,989
10/16/2016 6:00,1591.6,388.7,44.8,373.7,1058.7,S/D,S/D,537,502.5,1258.1
10/16/2016 7:00,1619.5,440.4,37.9,526.7,1230.2,S/D,S/D,569.2,703.8,1321.3
10/16/2016 8:00,1575.3,380.6,44.8,591.1,1178.5,S/D,S/D,639.4,806.1,1171.8
10/16/2016 9:00,1790.5,468,46,554.3,1178.8,S/D,S/D,556.6,708.4,1046.5
10/16/2016 10:00,1751.1,391,46,494.5,1133.6,S/D,S/D,532.4,611.8,966
10/16/2016 11:00,1758.7,438.1,46,456.5,1165.2,S/D,S/D,519.8,595.7,1058
10/16/2016 12:00,1711.2,464,46,457.7,1130.4,S/D,S/D,524.4,634.8,724.5
10/16/2016 13:00,1663.7,489.9,46,389.8,943.1,S/D,S/D,496.8,550.8,782
10/16/2016 14:00,1524.1,439.3,46,339.2,916.9,S/D,S/D,466.9,510.6,1138.5
10/16/2016 15:00,1540.4,411.7,46,285.2,913.2,S/D,S/D,476.1,529,954.5
10/16/2016 16:00,1528.1,402.5,46,294.4,989.7,S/D,S/D,442.7,515.2,966
10/16/2016 17:00,1522,472.6,49.4,279.4,1144.1,S/D,S/D,465.7,492.2,1115.5
10/16/2016 18:00,1712.6,571.5,32.2,327.8,1256,S/D,S/D,469.2,621,1224.8
10/16/2016 19:00,1935.7,510.6,33.3,448.5,1023.2,S/D,S/D,515.2,676.2,1304.1
10/16/2016 20:00,2278.1,616.4,48.3,495.6,1110.2,S/D,S/D,629,661.2,1127
10/16/2016 21:00,2124.6,569.2,35.6,480.7,1015.4,S/D,S/D,691.1,771.6,1263.8
10/16/2016 22:00,2003.9,443.9,44.8,509.4,921.3,S/D,S/D,596.8,795.8,1069.5
10/16/2016 23:00,1906.9,356.5,46,469.2,900.8,S/D,S/D,564.6,700.3,805
10/17/2016 0:00,1707.2,278.3,44.8,387.5,780.8,S/D,S/D,566.9,575,828
10/17/2016 1:00,1593,196.6,46,419.7,822.6,S/D,S/D,599.1,526.7,816.5
10/17/2016 2:00,1528,257.6,46,409.4,799.2,S/D,S/D,477.2,474.9,563.5
10/17/2016 3:00,1520.1,251.8,46,338.1,828.1,S/D,S/D,405.9,384.1,494.5
10/17/2016 4:00,1588.1,189.7,46,447.3,801.9,S/D,S/D,419.7,366.8,517.5
10/17/2016 5:00,1629.2,235.7,46,285.2,806.3,S/D,S/D,415.1,338.1,851
10/17/2016 6:00,1646.2,243.8,46,288.6,903.1,S/D,S/D,417.4,443.9,874
10/17/2016 7:00,1736.3,309.3,119.6,489.9,1049.8,S/D,S/D,534.8,665.8,1023.5
10/17/2016 8:00,1717.5,646.3,231.1,842.9,920.1,S/D,S/D,711.8,726.8,931.5
10/17/2016 9:00,1673.5,880.9,213.9,790,893.4,S/D,S/D,911.9,662.4,736
10/17/2016 10:00,1783.9,883.2,105.8,732.5,912.6,S/D,S/D,863.6,762.4,816.5
10/17/2016 11:00,1829.4,637.1,47.1,576.1,833.5,S/D,S/D,631.3,664.7,759
10/17/2016 12:00,1843.7,596.8,44.8,632.5,811.1,S/D,S/D,542.2,667,747.5
10/17/2016 13:00,1835.7,564.6,42.5,589.9,850.2,S/D,S/D,453.1,573.8,644
10/17/2016 14:00,1827.9,527.8,43.7,316.8,834.2,S/D,S/D,478.4,547.4,586.5
10/17/2016 15:00,1809.8,614.1,47.1,180.3,809.5,S/D,S/D,530.1,509.4,575
10/17/2016 16:00,1783.3,733.7,50.6,112,845.2,S/D,S/D,529,546.2,632.5
10/17/2016 17:00,1743.4,880.9,108.1,43.7,964.8,S/D,S/D,517.5,600.3,874
10/17/2016 18:00,1929.1,898.1,328.9,67.8,1069.6,S/D,S/D,462.9,686.5,966
10/17/2016 19:00,2162.6,955.6,432.4,165.6,1020.9,S/D,S/D,408.2,911.9,1058
10/17/2016 20:00,2179.8,618.7,166.8,286.3,988.4,S/D,S/D,494.5,1025.8,1233.9
10/17/2016 21:00,2123.7,580.8,80.5,142.6,910.9,S/D,S/D,546.2,1151.1,1397.2
10/17/2016 22:00,2121.8,575,50.6,75.9,903.2,S/D,S/D,520.9,993.6,1023.5
10/17/2016 23:00,1985.2,370.3,41.4,51.7,835.7,S/D,S/D,438.1,836,943
10/18/2016 0:00,1727.3,258.8,46,46,783.3,S/D,S/D,369.1,638.2,897
10/18/2016 1:00,1638.7,215,46,45.4,739.6,S/D,S/D,281.8,456.5,655.5
10/18/2016 2:00,1683.9,290.9,46,45.2,754.5,S/D,S/D,259.9,379.5,575
10/18/2016 3:00,1701.7,218.5,46,44.8,776.7,S/D,S/D,269.1,374.9,517.5
10/18/2016 4:00,1717.5,186.3,46,46,809.1,S/D,S/D,271.4,473.8,552
10/18/2016 5:00,1784.5,253,46,57.5,849.3,S/D,S/D,254.1,442.7,632.5
10/18/2016 6:00,1856.4,409.4,44.8,63.2,940.1,S/D,S/D,253,543.9,805
10/18/2016 7:00,2121.4,913.1,193.2,330,1043,S/D,S/D,327.8,894.7,770.5
10/18/2016 8:00,2331.3,972.9,393.3,591.1,1152.3,S/D,S/D,466.9,784.3,862.5
10/18/2016 9:00,2364.7,855.6,179.4,531.3,1187.9,S/D,S/D,540.5,713,816.5
10/18/2016 10:00,2369.2,727.9,106.9,442.7,1033,S/D,S/D,449.6,670.4,782
10/18/2016 11:00,1476.9,601.4,89.7,343.8,953,S/D,S/D,414,602.6,609.5
10/18/2016 12:00,1030.7,639.4,90.8,248.4,928.5,S/D,S/D,402.5,627.9,598
10/18/2016 13:00,807.6,650.9,43.7,181.7,916.9,S/D,S/D,401.3,657.8,667
10/18/2016 14:00,696.1,660.1,42.5,116.1,885.8,S/D,S/D,403.6,588.8,517.5
10/18/2016 15:00,584.5,639.4,41.4,49.4,852.8,S/D,S/D,372.6,607.2,442.7
10/18/2016 16:00,535,772.8,47.1,47.1,834.9,S/D,S/D,365.7,626.8,405.4
10/18/2016 17:00,491.6,849.8,92,40.2,1006.2,S/D,S/D,355.3,629,368
10/18/2016 18:00,561.2,877.4,215,44.8,919.4,S/D,S/D,346.1,722.2,471.5
10/18/2016 19:00,991.9,916.5,274.8,56.3,975.1,S/D,S/D,400.2,877.4,690
10/18/2016 20:00,1131.8,934.9,144.9,155.2,1063.8,S/D,S/D,499.1,941.8,701.5
10/18/2016 21:00,1189.3,859,43.7,318.5,1220.8,S/D,S/D,520.9,915.4,529
10/18/2016 22:00,1016.3,561.2,50.6,386.4,1093.1,S/D,S/D,422,788.9,379.5
10/18/2016 23:00,816.5,370.3,39.1,194.3,1009.8,S/D,S/D,405.9,725.6,230
10/19/2016 0:00,742.8,273.7,43.7,41.4,1022.8,S/D,S/D,355.3,650.9,92
10/19/2016 1:00,783.4,232.3,35.6,54,1040.8,S/D,S/D,424.3,572.7,46
10/19/2016 2:00,811.3,132.2,46,162.1,960.7,S/D,S/D,409.4,596.8,46
10/19/2016 3:00,756.4,95.4,54.6,62.1,857.1,S/D,S/D,327.8,359.9,46
10/19/2016 4:00,734.5,171.3,59,46,852.4,S/D,S/D,242.6,325.4,46
10/19/2016 5:00,814,182.8,61.1,44.8,864.3,S/D,S/D,244.9,364.5,46
10/19/2016 6:00,1017.2,441.6,63.2,43.7,966.7,S/D,S/D,289.8,487.6,46
10/19/2016 7:00,1113.5,815.3,339.2,96.6,1108.4,S/D,S/D,354.2,745.2,46
10/19/2016 8:00,1199.4,729.1,255.3,241.5,1209.8,S/D,S/D,433.5,554.3,57.5
10/19/2016 9:00,1022.1,702.6,140.3,211.6,1223.3,S/D,S/D,418.6,484.1,51.7
10/19/2016 10:00,887.6,486.4,121.9,70.1,1151.5,S/D,S/D,368,416.3,48.9
10/19/2016 11:00,756.9,491,88.5,40.2,1098.8,S/D,S/D,322,377.2,46
10/19/2016 12:00,686.8,493.3,109.2,43.7,931.6,S/D,S/D,317.4,141.4,161
10/19/2016 13:00,631.1,495.6,54,46,902.1,S/D,S/D,304.8,46,310.5
10/19/2016 14:00,611.6,503.7,52.9,45.4,906.3,S/D,S/D,305.9,1186.8,253
10/19/2016 15:00,641.1,558.9,69,45.2,910.5,S/D,S/D,307,1757.2,241.5
10/19/2016 16:00,703.5,564.6,109.2,45,906.5,S/D,S/D,303.6,2327.6,276
10/19/2016 17:00,779.5,849.8,371.4,44.8,S/D,S/D,S/D,300.1,338.1,322
10/19/2016 18:00,958.2,964.8,530.1,69,S/D,S/D,S/D,305.9,405.9,287.5
10/19/2016 19:00,1150,1135,504.8,355.3,S/D,S/D,S/D,401.3,366.8,345
10/19/2016 20:00,1011.2,684.2,351.9,407.1,S/D,S/D,S/D,499.1,343.8,563.5
10/19/2016 21:00,900.4,587.6,120.7,254.1,S/D,S/D,S/D,508.3,310.5,402.5
10/19/2016 22:00,866.5,514,52.9,166.8,S/D,S/D,S/D,478.4,266.8,299
10/19/2016 23:00,906.2,346.1,46,134.5,S/D,S/D,S/D,430.1,234.6,230
10/20/2016 0:00,935.5,189.7,46,40.2,S/D,S/D,S/D,368,156.4,218.5
10/20/2016 1:00,732.5,138,46,44.8,S/D,S/D,S/D,287.5,118.4,201.2
10/20/2016 2:00,794.4,111.5,46,46,S/D,S/D,S/D,269.1,77,184
10/20/2016 3:00,621,77,46,71.3,S/D,S/D,S/D,263.3,32.2,161
10/20/2016 4:00,577.6,40.2,46,46,S/D,S/D,S/D,261,27.6,207
10/20/2016 5:00,467.8,57.5,46,45.4,S/D,S/D,S/D,287.5,65.5,345
10/20/2016 6:00,692.5,333.5,43.7,45.2,S/D,S/D,S/D,273.7,178.2,356.5
10/20/2016 7:00,781.2,668.1,126.5,44.8,S/D,S/D,S/D,333.5,397.9,322
10/20/2016 8:00,1251.4,891.2,386.4,393.3,S/D,S/D,S/D,472.6,389.8,368
10/20/2016 9:00,1342,713,272.5,447.3,S/D,S/D,S/D,548.5,368,379.5
10/20/2016 10:00,1339.5,756.7,189.7,419.7,S/D,S/D,S/D,503.7,407.1,287.5
10/20/2016 11:00,1102.6,523.2,118.4,458.8,S/D,S/D,S/D,424.3,331.2,253
10/20/2016 12:00,886.9,683.1,103.5,112.7,S/D,S/D,S/D,363.4,356.5,195.5
10/20/2016 13:00,789.5,618.7,88.5,109.2,S/D,S/D,S/D,357.6,315.1,310.5
10/20/2016 14:00,680.8,656.6,64.4,69,S/D,S/D,S/D,333.5,273.7,253
10/20/2016 15:00,720.8,769.3,124.2,43.7,S/D,S/D,S/D,318.5,289.8,207
10/20/2016 16:00,755.9,828,102.3,46,S/D,S/D,S/D,324.3,297.8,218.5
10/20/2016 17:00,838.9,961.4,155.2,129.4,419.6,S/D,S/D,335.8,290.9,241.5
10/20/2016 18:00,970.3,1079.8,207,212.7,566.9,S/D,S/D,331.2,319.7,333.5
10/20/2016 19:00,1032.1,949.9,256.4,266.8,546.6,S/D,S/D,437,392.1,437
10/20/2016 20:00,1044,887.8,299,280.6,495.6,S/D,S/D,493.3,507.1,770.5
10/20/2016 21:00,1297.5,693.4,241.5,335.8,395.7,S/D,S/D,592.2,565.8,805
10/20/2016 22:00,968.5,442.7,95.4,317.4,302.9,S/D,S/D,542.8,493.3,609.5
10/20/2016 23:00,819.6,273.7,44.8,129.9,208,S/D,S/D,438.1,364.5,391
10/21/2016 0:00,582.5,181.7,46,42.5,233,S/D,S/D,370.3,212.7,299
10/21/2016 1:00,418.6,60.9,46,46,178.7,S/D,S/D,308.2,128.8,287.5
10/21/2016 2:00,402.3,26.4,46,46,141.8,S/D,S/D,271.4,79.3,218.5
10/21/2016 3:00,483.3,29.9,46,46,155.9,S/D,S/D,262.2,55.2,184
10/21/2016 4:00,542.5,37.9,46,46,155.8,S/D,S/D,249.5,58.6,218.5
10/21/2016 5:00,577,63.2,46,46,189.4,S/D,S/D,262.2,105.8,345
10/21/2016 6:00,905.4,463.4,43.7,46,256.3,S/D,S/D,279.4,232.3,563.5
10/21/2016 7:00,1016.4,1105.1,235.7,63.2,400.9,S/D,S/D,336.9,553.1,851
10/21/2016 8:00,1365.9,976.3,285.2,292.1,491.7,S/D,S/D,411.7,595.7,989
10/21/2016 9:00,1123.8,926.9,193.2,320.8,499.2,S/D,S/D,496.8,586.5,920
10/21/2016 10:00,1011.2,729.1,67.8,312.8,393.4,S/D,S/D,481.8,553.7,851
10/21/2016 11:00,853.3,601.4,163.3,190.9,429.8,S/D,S/D,433.5,520.9,736
10/21/2016 12:00,588.5,580.8,121.9,135.7,326.3,S/D,S/D,414,414,563.5
10/21/2016 13:00,500.2,656.6,78.2,41.4,333.5,S/D,S/D,334.6,328.9,517.5
10/21/2016 14:00,536.8,911.9,65.5,50.6,243.9,S/D,S/D,316.2,347.3,437
10/21/2016 15:00,524.2,748.6,78.2,49.4,206.8,S/D,S/D,285.2,462.3,471.5
10/21/2016 16:00,530.4,863.6,132.2,44.8,222.6,S/D,S/D,276,320.8,655.5
10/21/2016 17:00,687.4,1014.3,236.9,47.1,388.7,S/D,S/D,262.2,533.6,816.5
10/21/2016 18:00,978.3,1298.3,365.7,40.2,410,S/D,S/D,341.5,481.8,862.5
10/21/2016 19:00,1458.8,1336.3,504.8,249.5,706.9,S/D,S/D,419.7,572.7,736
10/21/2016 20:00,1436,1461.6,677.3,563.5,525.9,S/D,S/D,517.5,588.8,552
10/21/2016 21:00,1610.6,1059.1,342.7,578.4,457,S/D,S/D,591.1,800.4,747.5
10/21/2016 22:00,1264.8,816.5,392.1,514,557.2,S/D,S/D,441.6,694.6,839.5
10/21/2016 23:00,1212.9,701.5,319.7,449.6,341.4,S/D,S/D,566.9,680.8,782
10/22/2016 0:00,1115.7,308.2,104.6,394.4,181,S/D,S/D,616.4,600.3,885.5
10/22/2016 1:00,739.8,151.8,34.5,93.1,132.1,S/D,S/D,404.8,320.8,598
10/22/2016 2:00,317.4,112.7,43.7,44.8,90.7,S/D,S/D,297.8,284,529
10/22/2016 3:00,240.7,60.9,46,46,53.7,S/D,S/D,244.9,35.6,356.5
10/22/2016 4:00,188.6,54,45.4,46,50.7,S/D,S/D,233.4,21.8,287.5
10/22/2016 5:00,327.8,58.6,44.8,46,84.3,S/D,S/D,239.2,58.6,517.5
10/22/2016 6:00,670.8,236.9,40.2,46,251.5,S/D,S/D,244.9,129.9,839.5
10/22/2016 7:00,934.6,431.2,134.5,46,260,S/D,S/D,313.9,284,862.5
10/22/2016 8:00,1059.7,530.1,273.7,101.2,491.9,S/D,S/D,474.9,385.2,494.5
10/22/2016 9:00,1081.6,707.2,246.1,59.8,296,S/D,S/D,441.6,419.7,534.8
10/22/2016 10:00,995.9,668.1,83.9,203.5,406.9,S/D,S/D,460,532.4,575
10/22/2016 11:00,725.4,649.8,62.1,234.6,403.9,S/D,S/D,385.2,568.1,506
