FECHA,HORA,TEMPERATURA MEDIA (°C),HUMEDAD RELATIVA (%),PRECIPITACION (mm),VELOCIDAD_VIENTO (m/s),DIRECCIÓN_VIENTO (°),RADIACIÓN SOLAR TOTAL (Wh/m²)
10/15/2017,5:00:00,15.2,88.6,0.0,2.5,199,0.0
10/15/2017,6:00:00,14.8,90.7,0.0,1.2,188,3.3
10/15/2017,7:00:00,15.5,88.0,0.0,1.4,175,183.1
10/15/2017,8:00:00,16.8,83.1,0.0,1.9,200,780.6
10/15/2017,9:00:00,17.9,77.4,0.0,2.5,197,1339.1
10/15/2017,10:00:00,19.9,68.4,0.0,3.1,198,1782.4
10/15/2017,11:00:00,20.2,66.4,0.0,3.4,198,2130.6
10/15/2017,12:00:00,21.2,63.5,0.0,3.8,219,2379.7
10/15/2017,13:00:00,22.3,58.8,0.0,3.6,199,2551.7
10/15/2017,14:00:00,22.7,57.8,0.0,3.4,191,2538.0
10/15/2017,15:00:00,21.7,61.0,0.0,3.5,192,2145.1
10/15/2017,16:00:00,20.7,64.5,0.0,3.7,189,1474.2
10/15/2017,17:00:00,19.8,65.8,0.0,3.1,196,874.2
10/15/2017,18:00:00,17.9,74.9,0.0,3.2,200,156.2
10/15/2017,19:00:00,17.1,77.1,0.0,2.3,201,2.3
10/15/2017,20:00:00,16.7,79.7,0.0,2.4,202,0.0
10/15/2017,21:00:00,16.1,83.0,0.0,2.7,206,0.0
10/15/2017,22:00:00,15.9,83.6,0.0,2.4,204,0.0
10/15/2017,23:00:00,15.7,84.5,0.0,2.1,212,0.0
10/16/2017,0:00:00,15.7,84.5,0.0,1.6,201,0.0
10/16/2017,1:00:00,15.6,85.7,0.0,1.6,208,0.0
10/16/2017,2:00:00,15.8,84.0,0.0,0.3,226,0.0
10/16/2017,3:00:00,15.9,84.5,0.0,1.9,197,0.0
10/16/2017,4:00:00,16.0,83.8,0.0,0.2,189,0.0
10/16/2017,5:00:00,16.5,82.4,0.0,1.4,194,0.0
10/16/2017,6:00:00,15.8,86.9,0.0,2.1,199,1.9
10/16/2017,7:00:00,15.8,87.6,0.0,1.6,190,79.7
10/16/2017,8:00:00,16.8,83.7,0.0,1.1,233,359.1
10/16/2017,9:00:00,18.1,78.1,0.0,0.8,163,506.3
10/16/2017,10:00:00,21.7,64.4,0.0,1.5,223,1581.8
10/16/2017,11:00:00,22.2,61.7,0.0,3.0,203,1494.9
10/16/2017,12:00:00,22.8,59.7,0.3,3.4,196,2175.0
10/16/2017,13:00:00,23.0,57.3,0.0,3.7,206,2535.8
10/16/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/16/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/17/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/18/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/19/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/20/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/21/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/22/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/23/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/24/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/25/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/26/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/27/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/28/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,21:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,22:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/29/2017,23:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,0:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,1:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,2:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,3:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,4:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,5:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,6:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,7:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,8:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,9:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,10:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,11:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,12:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,13:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,14:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,15:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,16:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,17:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,18:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,19:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/30/2017,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
