FECHA,HORA,TEMPERATURA MEDIA (°C),HUMEDAD RELATIVA (%),PRECIPITACION (mm),VELOCIDAD_VIENTO(m/s),DIRECCIÓN_VIENTO (°),RADIACIÓN SOLAR TOTAL (Wh/m²)
10/5/2016,23:00:00,15.6,89.1,S/D,1.0,242,0.0
10/6/2016,0:00:00,15.6,89.5,S/D,0.7,262,0.0
10/6/2016,1:00:00,15.4,90.3,S/D,1.0,242,0.0
10/6/2016,2:00:00,15.5,90.0,S/D,0.5,232,0.0
10/6/2016,3:00:00,15.0,94.0,S/D,0.9,225,0.0
10/6/2016,4:00:00,14.7,95.8,S/D,1.2,243,0.0
10/6/2016,5:00:00,14.7,96.3,S/D,0.9,246,0.0
10/6/2016,6:00:00,14.9,95.0,S/D,0.9,245,0.4
10/6/2016,7:00:00,15.2,94.2,S/D,1.0,237,38.9
10/6/2016,8:00:00,15.8,90.7,S/D,0.7,228,192.1
10/6/2016,9:00:00,16.9,84.8,S/D,0.7,237,439.9
10/6/2016,10:00:00,17.2,82.6,S/D,1.5,236,638.6
10/6/2016,11:00:00,18.4,78.9,0.0,1.0,255,1002.8
10/6/2016,12:00:00,18.6,76.3,S/D,1.4,228,1212.0
10/6/2016,13:00:00,19.9,72.4,S/D,1.1,234,2237.6
10/6/2016,14:00:00,20.3,68.9,S/D,1.7,247,2628.1
10/6/2016,15:00:00,20.6,65.9,S/D,1.7,250,2159.6
10/6/2016,16:00:00,19.5,70.2,S/D,2.4,244,1624.2
10/6/2016,17:00:00,18.9,70.8,S/D,1.4,245,804.3
10/6/2016,18:00:00,17.9,75.4,S/D,1.2,240,144.1
10/6/2016,19:00:00,17.2,76.9,S/D,0.6,269,0.6
10/6/2016,20:00:00,16.6,79.2,S/D,1.3,249,0.0
10/6/2016,21:00:00,16.6,79.3,S/D,0.5,250,0.0
10/6/2016,22:00:00,16.6,79.0,S/D,0.5,252,0.0
10/6/2016,23:00:00,16.5,79.5,S/D,0.4,268,0.0
10/7/2016,0:00:00,15.9,82.9,S/D,1.1,232,0.0
10/7/2016,1:00:00,15.4,86.1,S/D,0.4,240,0.0
10/7/2016,2:00:00,15.1,90.7,S/D,1.7,241,0.0
10/7/2016,3:00:00,14.5,93.3,S/D,0.5,261,0.0
10/7/2016,4:00:00,14.4,92.5,S/D,0.4,255,0.0
10/7/2016,5:00:00,14.6,91.6,S/D,0.5,202,0.0
10/7/2016,6:00:00,14.9,89.8,S/D,0.5,252,0.7
10/7/2016,7:00:00,15.1,88.5,S/D,0.3,174,31.1
10/7/2016,8:00:00,15.6,86.6,S/D,0.7,172,143.7
10/7/2016,9:00:00,16.6,82.0,S/D,0.9,289,407.1
10/7/2016,10:00:00,18.0,76.7,S/D,1.1,242,1063.2
10/7/2016,11:00:00,18.6,77.8,0.0,1.9,246,2472.9
10/7/2016,12:00:00,19.4,70.1,S/D,2.1,248,3263.7
10/7/2016,13:00:00,19.9,68.6,S/D,2.5,254,3274.1
10/7/2016,14:00:00,19.5,69.7,S/D,2.8,250,2904.4
10/7/2016,15:00:00,20.4,68.3,S/D,2.0,234,2229.5
10/7/2016,16:00:00,20.7,65.3,S/D,1.9,276,1644.3
10/7/2016,17:00:00,19.6,69.5,S/D,1.9,247,830.8
10/7/2016,18:00:00,17.9,76.8,S/D,1.9,232,134.1
10/7/2016,19:00:00,17.3,78.6,S/D,0.7,234,1.0
10/7/2016,20:00:00,16.8,81.0,S/D,0.7,234,0.0
10/7/2016,21:00:00,16.9,80.3,S/D,0.5,251,0.0
10/7/2016,22:00:00,16.6,81.0,S/D,0.5,227,0.0
10/7/2016,23:00:00,16.3,82.4,S/D,1.0,232,0.0
10/8/2016,0:00:00,15.7,86.7,S/D,1.4,238,0.0
10/8/2016,1:00:00,15.1,89.7,S/D,0.6,242,0.0
10/8/2016,2:00:00,14.7,93.3,S/D,1.4,247,0.0
10/8/2016,3:00:00,14.8,91.4,S/D,0.5,266,0.0
10/8/2016,4:00:00,14.9,91.0,S/D,0.8,278,0.0
10/8/2016,5:00:00,15.2,89.1,S/D,0.7,259,0.0
10/8/2016,6:00:00,15.3,88.7,S/D,0.9,301,1.5
10/8/2016,7:00:00,15.4,89.5,S/D,0.6,256,49.7
10/8/2016,8:00:00,15.6,89.3,S/D,0.9,270,143.5
10/8/2016,9:00:00,15.6,88.5,S/D,0.5,135,273.6
10/8/2016,10:00:00,16.3,84.8,S/D,1.0,252,581.3
10/8/2016,11:00:00,17.8,78.0,0.0,1.1,254,1214.2
10/8/2016,12:00:00,19.8,69.1,S/D,1.4,264,2382.2
10/8/2016,13:00:00,19.6,73.3,S/D,1.7,243,3248.9
10/8/2016,14:00:00,19.9,71.0,S/D,2.2,251,2932.1
10/8/2016,15:00:00,19.9,69.5,S/D,1.8,239,2307.9
10/8/2016,16:00:00,19.4,72.2,S/D,2.0,235,1693.3
10/8/2016,17:00:00,18.3,76.9,S/D,2.1,249,841.3
10/8/2016,18:00:00,17.1,80.7,S/D,1.1,246,148.0
10/8/2016,19:00:00,16.8,81.6,S/D,1.2,291,0.9
10/8/2016,20:00:00,16.4,83.2,S/D,1.3,296,0.0
10/8/2016,21:00:00,16.0,85.0,S/D,0.6,274,0.0
10/8/2016,22:00:00,15.8,86.8,S/D,0.4,225,0.0
10/8/2016,23:00:00,15.6,87.5,S/D,1.0,299,0.0
10/9/2016,0:00:00,15.3,88.8,S/D,0.6,250,0.0
10/9/2016,1:00:00,15.1,90.2,S/D,1.1,303,0.0
10/9/2016,2:00:00,14.8,91.4,S/D,0.6,310,0.0
10/9/2016,3:00:00,15.0,90.2,S/D,0.8,265,0.0
10/9/2016,4:00:00,14.9,91.2,S/D,1.0,325,0.0
10/9/2016,5:00:00,15.1,90.6,S/D,0.7,244,0.0
10/9/2016,6:00:00,14.9,91.4,S/D,0.8,60,2.5
10/9/2016,7:00:00,15.4,89.1,S/D,0.8,297,126.2
10/9/2016,8:00:00,16.2,85.5,S/D,0.6,239,502.9
10/9/2016,9:00:00,17.8,81.4,S/D,1.7,255,1606.5
10/9/2016,10:00:00,18.2,78.7,S/D,1.7,227,2262.2
10/9/2016,11:00:00,18.5,75.7,0.0,1.9,232,3187.0
10/9/2016,12:00:00,19.3,73.0,S/D,2.3,234,3550.5
10/9/2016,13:00:00,20.9,68.5,S/D,1.9,241,3565.8
10/9/2016,14:00:00,21.4,66.8,S/D,2.2,243,3185.0
10/9/2016,15:00:00,21.4,66.0,S/D,2.3,249,2463.1
10/9/2016,16:00:00,20.8,69.7,S/D,2.1,240,1900.9
10/9/2016,17:00:00,19.4,72.6,S/D,1.4,254,971.1
10/9/2016,18:00:00,17.5,82.2,S/D,2.0,254,135.4
10/9/2016,19:00:00,16.5,88.3,S/D,1.8,234,1.0
10/9/2016,20:00:00,16.4,87.8,S/D,0.7,239,0.0
10/9/2016,21:00:00,16.3,88.1,S/D,1.0,253,0.0
10/9/2016,22:00:00,16.6,87.4,S/D,1.1,314,0.0
10/9/2016,23:00:00,16.8,85.9,S/D,0.5,253,0.0
10/10/2016,0:00:00,16.7,85.8,S/D,0.7,127,0.0
10/10/2016,1:00:00,16.7,85.8,S/D,0.2,113,0.0
10/10/2016,2:00:00,15.7,91.2,S/D,1.6,252,0.0
10/10/2016,3:00:00,15.1,93.0,S/D,0.1,220,0.0
10/10/2016,4:00:00,15.3,93.0,S/D,0.9,242,0.0
10/10/2016,5:00:00,15.5,92.2,S/D,0.6,274,0.0
10/10/2016,6:00:00,15.6,91.4,S/D,0.6,235,2.0
10/10/2016,7:00:00,15.9,90.6,S/D,1.0,295,70.8
10/10/2016,8:00:00,16.4,88.1,S/D,0.9,318,282.7
10/10/2016,9:00:00,17.9,80.3,S/D,1.2,238,1060.0
10/10/2016,10:00:00,19.3,74.1,S/D,1.6,226,2736.8
10/10/2016,11:00:00,19.8,72.8,0.0,1.7,227,3177.5
10/10/2016,12:00:00,21.0,64.7,S/D,1.5,241,3505.3
10/10/2016,13:00:00,21.8,62.2,S/D,2.7,255,3552.7
10/10/2016,14:00:00,21.7,66.2,S/D,2.7,241,3202.2
10/10/2016,15:00:00,21.2,65.9,S/D,2.6,248,2462.2
10/10/2016,16:00:00,21.0,67.0,S/D,1.8,237,1905.2
10/10/2016,17:00:00,19.9,67.3,S/D,1.7,266,901.1
10/10/2016,18:00:00,18.9,71.8,S/D,0.8,230,179.3
10/10/2016,19:00:00,17.5,80.5,S/D,1.4,235,1.0
10/10/2016,20:00:00,17.1,83.3,S/D,0.9,225,0.0
10/10/2016,21:00:00,16.7,84.9,S/D,1.6,239,0.0
10/10/2016,22:00:00,16.7,84.7,S/D,0.3,175,0.0
10/10/2016,23:00:00,16.6,87.4,S/D,0.8,239,0.0
10/11/2016,0:00:00,16.7,86.4,S/D,0.3,242,0.0
10/11/2016,1:00:00,16.7,86.5,S/D,0.5,243,0.0
10/11/2016,2:00:00,15.7,91.7,S/D,0.5,239,0.0
10/11/2016,3:00:00,15.7,92.3,S/D,1.5,236,0.0
10/11/2016,4:00:00,15.7,91.8,S/D,0.8,245,0.0
10/11/2016,5:00:00,15.7,92.1,S/D,0.8,292,0.0
10/11/2016,6:00:00,16.0,90.1,S/D,0.4,240,3.3
10/11/2016,7:00:00,16.7,86.1,S/D,0.4,149,216.9
10/11/2016,8:00:00,17.7,82.5,S/D,1.1,264,832.8
10/11/2016,9:00:00,19.5,75.5,S/D,1.3,247,1843.6
10/11/2016,10:00:00,19.7,72.6,S/D,1.4,233,2506.7
10/11/2016,11:00:00,21.8,66.8,0.0,1.6,235,3175.7
10/11/2016,12:00:00,20.9,69.0,S/D,1.9,249,3506.2
10/11/2016,13:00:00,21.2,68.0,S/D,2.3,242,3522.5
10/11/2016,14:00:00,20.5,70.1,S/D,1.9,223,3173.2
10/11/2016,15:00:00,20.2,70.3,S/D,1.7,227,2431.6
10/11/2016,16:00:00,19.2,75.7,S/D,1.5,236,1751.0
10/11/2016,17:00:00,18.5,79.8,S/D,1.5,232,876.4
10/11/2016,18:00:00,17.1,84.4,S/D,2.3,241,174.0
10/11/2016,19:00:00,16.8,84.3,S/D,1.0,285,2.3
10/11/2016,20:00:00,16.9,83.6,S/D,0.5,254,0.0
10/11/2016,21:00:00,16.7,85.3,S/D,0.7,225,0.0
10/11/2016,22:00:00,16.4,87.0,S/D,1.4,306,0.0
10/11/2016,23:00:00,16.2,87.0,S/D,0.8,302,0.0
10/12/2016,0:00:00,16.0,88.9,S/D,0.9,298,0.0
10/12/2016,1:00:00,15.9,88.6,S/D,0.4,50,0.0
10/12/2016,2:00:00,15.4,91.4,S/D,1.5,248,0.0
10/12/2016,3:00:00,15.4,92.0,S/D,0.7,233,0.0
10/12/2016,4:00:00,15.4,92.1,S/D,0.7,278,0.0
10/12/2016,5:00:00,15.4,91.2,S/D,0.5,69,0.0
10/12/2016,6:00:00,15.8,89.9,S/D,0.6,263,1.4
10/12/2016,7:00:00,15.4,92.1,S/D,1.1,270,43.5
10/12/2016,8:00:00,15.7,90.2,S/D,0.8,258,174.5
10/12/2016,9:00:00,17.3,83.7,S/D,1.3,297,590.1
10/12/2016,10:00:00,18.5,75.8,S/D,1.3,270,1708.7
10/12/2016,11:00:00,20.1,66.7,0.0,1.4,237,2997.8
10/12/2016,12:00:00,20.7,64.8,S/D,2.1,234,3361.3
10/12/2016,13:00:00,21.1,63.4,S/D,2.6,234,3467.8
10/12/2016,14:00:00,21.3,67.7,S/D,1.8,238,3144.5
10/12/2016,15:00:00,20.7,65.2,S/D,2.4,252,2464.5
10/12/2016,16:00:00,20.6,66.9,S/D,1.4,237,1864.0
10/12/2016,17:00:00,18.5,77.7,S/D,1.9,238,955.9
10/12/2016,18:00:00,17.1,83.3,S/D,1.1,229,138.7
10/12/2016,19:00:00,16.5,84.1,S/D,1.3,248,0.8
10/12/2016,20:00:00,16.8,83.5,S/D,0.8,244,0.0
10/12/2016,21:00:00,16.9,82.5,S/D,0.8,248,0.0
10/12/2016,22:00:00,16.6,84.7,S/D,1.0,173,0.0
10/12/2016,23:00:00,16.7,83.2,S/D,0.6,195,0.0
10/13/2016,0:00:00,16.7,84.7,S/D,1.0,300,0.0
10/13/2016,1:00:00,16.4,86.4,S/D,0.8,263,0.0
10/13/2016,2:00:00,16.1,87.9,S/D,1.2,243,0.0
10/13/2016,3:00:00,16.0,87.9,S/D,0.6,214,0.0
10/13/2016,4:00:00,16.1,87.3,S/D,0.5,291,0.0
10/13/2016,5:00:00,16.1,87.6,S/D,0.5,270,0.0
10/13/2016,6:00:00,15.9,90.4,S/D,0.9,233,1.7
10/13/2016,7:00:00,15.7,90.9,S/D,1.0,233,54.7
10/13/2016,8:00:00,15.9,89.9,S/D,1.2,248,167.2
10/13/2016,9:00:00,16.4,86.6,S/D,1.0,229,372.9
10/13/2016,10:00:00,17.3,82.7,S/D,1.2,243,767.3
10/13/2016,11:00:00,17.9,76.9,0.0,1.2,238,1045.8
10/13/2016,12:00:00,19.1,72.2,S/D,1.5,256,1591.3
10/13/2016,13:00:00,20.5,66.9,S/D,2.2,239,2994.2
10/13/2016,14:00:00,20.7,66.2,S/D,2.3,249,3019.8
10/13/2016,15:00:00,20.7,67.5,S/D,1.8,251,2404.8
10/13/2016,16:00:00,19.9,70.4,S/D,1.7,260,1808.7
10/13/2016,17:00:00,18.8,74.4,S/D,1.8,230,938.8
10/13/2016,18:00:00,16.8,81.2,S/D,1.3,222,145.6
10/13/2016,19:00:00,16.3,83.9,S/D,1.1,243,1.2
10/13/2016,20:00:00,16.3,84.1,S/D,0.7,250,0.0
10/13/2016,21:00:00,16.1,85.4,S/D,0.6,215,0.0
10/13/2016,22:00:00,16.1,86.2,S/D,0.8,256,0.0
10/13/2016,23:00:00,16.1,85.0,S/D,0.7,114,0.0
10/14/2016,0:00:00,15.9,85.8,S/D,0.5,210,0.0
10/14/2016,1:00:00,16.1,85.2,S/D,0.4,263,0.0
10/14/2016,2:00:00,15.9,86.2,S/D,1.1,243,0.0
10/14/2016,3:00:00,15.7,86.9,S/D,0.4,269,0.0
10/14/2016,4:00:00,15.8,87.8,S/D,0.8,302,0.0
10/14/2016,5:00:00,15.8,87.5,S/D,0.5,295,0.0
10/14/2016,6:00:00,15.8,88.4,S/D,1.3,237,9.4
10/14/2016,7:00:00,16.0,87.1,S/D,1.0,264,125.4
10/14/2016,8:00:00,16.4,85.3,S/D,1.2,233,279.9
10/14/2016,9:00:00,18.3,76.1,S/D,1.1,258,1064.7
10/14/2016,10:00:00,19.8,70.9,S/D,2.0,221,2686.7
10/14/2016,11:00:00,20.1,70.1,0.0,2.3,244,2720.1
10/14/2016,12:00:00,20.4,67.2,S/D,2.1,229,3021.9
10/14/2016,13:00:00,21.4,64.1,S/D,1.8,244,3395.1
10/14/2016,14:00:00,21.7,62.0,S/D,2.4,244,3069.8
10/14/2016,15:00:00,21.8,62.9,S/D,1.6,237,2466.1
10/14/2016,16:00:00,21.2,65.2,S/D,1.8,249,1884.1
10/14/2016,17:00:00,19.9,70.5,S/D,1.4,246,1015.6
10/14/2016,18:00:00,17.9,77.7,S/D,1.3,234,145.7
10/14/2016,19:00:00,17.0,81.8,S/D,1.0,247,1.6
10/14/2016,20:00:00,S/D,S/D,S/D,S/D,S/D,S/D
10/14/2016,21:00:00,16.4,84.8,S/D,0.8,246,0.0
10/14/2016,22:00:00,16.3,85.1,S/D,0.6,255,0.0
10/14/2016,23:00:00,16.0,86.7,S/D,0.9,242,0.0
10/15/2016,0:00:00,15.3,89.9,S/D,1.2,234,0.0
10/15/2016,1:00:00,15.3,89.7,S/D,0.7,306,0.0
10/15/2016,2:00:00,15.4,89.7,S/D,0.4,198,0.0
10/15/2016,3:00:00,15.5,88.8,S/D,0.5,192,0.0
10/15/2016,4:00:00,15.5,88.7,S/D,0.7,186,0.0
10/15/2016,5:00:00,15.5,88.2,S/D,0.5,150,0.0
10/15/2016,6:00:00,15.5,88.2,S/D,0.5,151,6.0
10/15/2016,7:00:00,16.1,86.0,S/D,0.5,138,159.0
10/15/2016,8:00:00,16.4,83.7,S/D,1.1,241,554.9
10/15/2016,9:00:00,16.7,84.0,S/D,1.2,239,1150.3
10/15/2016,10:00:00,16.6,83.0,S/D,2.2,241,1089.0
10/15/2016,11:00:00,18.5,75.3,0.0,1.3,237,2420.7
10/15/2016,12:00:00,19.6,69.4,S/D,2.1,258,3250.7
10/15/2016,13:00:00,18.9,73.9,S/D,2.5,233,3240.9
10/15/2016,14:00:00,18.0,76.1,S/D,2.4,254,2283.4
10/15/2016,15:00:00,18.3,74.4,S/D,1.4,252,1620.3
10/15/2016,16:00:00,17.7,79.5,S/D,2.3,244,986.8
10/15/2016,17:00:00,17.3,81.7,S/D,1.2,233,521.4
10/15/2016,18:00:00,16.5,85.0,S/D,1.4,247,77.8
10/15/2016,19:00:00,16.8,83.5,S/D,1.0,301,0.6
10/15/2016,20:00:00,16.2,84.4,S/D,0.8,249,0.0
10/15/2016,21:00:00,16.1,85.5,S/D,0.8,232,0.0
10/15/2016,22:00:00,16.1,85.8,S/D,1.1,243,0.0
10/15/2016,23:00:00,16.0,87.5,S/D,1.1,239,0.0
10/16/2016,0:00:00,16.4,84.3,S/D,0.5,277,0.0
10/16/2016,1:00:00,16.4,84.2,S/D,0.6,240,0.0
10/16/2016,2:00:00,16.2,85.9,S/D,1.0,287,0.0
10/16/2016,3:00:00,15.5,89.1,S/D,0.8,153,0.0
10/16/2016,4:00:00,15.0,93.4,S/D,0.9,269,0.0
10/16/2016,5:00:00,14.9,92.9,S/D,1.1,254,0.0
10/16/2016,6:00:00,15.2,89.3,S/D,0.8,261,1.7
10/16/2016,7:00:00,15.5,86.1,S/D,0.5,232,50.0
10/16/2016,8:00:00,16.4,82.9,S/D,0.5,183,229.8
10/16/2016,9:00:00,16.9,80.5,S/D,0.5,253,307.3
10/16/2016,10:00:00,17.7,77.5,S/D,0.7,225,588.7
10/16/2016,11:00:00,18.8,74.4,0.0,1.3,237,1394.8
10/16/2016,12:00:00,20.6,67.9,S/D,1.5,235,2510.8
10/16/2016,13:00:00,21.5,63.4,S/D,2.2,257,3372.0
10/16/2016,14:00:00,21.6,61.7,S/D,1.8,237,3086.8
10/16/2016,15:00:00,21.0,64.7,S/D,1.6,244,2461.2
10/16/2016,16:00:00,21.2,63.2,S/D,1.9,243,1884.1
10/16/2016,17:00:00,18.9,72.5,S/D,2.0,249,1075.0
10/16/2016,18:00:00,17.8,76.7,S/D,1.1,235,176.7
10/16/2016,19:00:00,17.4,77.9,S/D,1.4,291,2.5
10/16/2016,20:00:00,16.7,82.2,S/D,0.9,241,0.0
10/16/2016,21:00:00,16.4,82.5,S/D,1.7,299,0.0
10/16/2016,22:00:00,16.4,80.9,S/D,1.1,310,0.0
10/16/2016,23:00:00,16.0,83.5,S/D,0.4,275,0.0
10/17/2016,0:00:00,15.8,86.4,S/D,1.1,293,0.0
10/17/2016,1:00:00,15.4,86.3,S/D,0.3,140,0.0
10/17/2016,2:00:00,15.0,92.9,S/D,0.6,233,0.0
10/17/2016,3:00:00,15.0,93.0,S/D,0.7,206,0.0
10/17/2016,4:00:00,15.4,90.6,S/D,0.7,259,0.0
10/17/2016,5:00:00,15.2,92.2,S/D,0.7,278,0.0
10/17/2016,6:00:00,15.3,92.2,S/D,0.8,272,1.1
10/17/2016,7:00:00,15.1,94.6,S/D,0.6,243,24.8
10/17/2016,8:00:00,15.1,94.7,S/D,0.6,225,93.5
10/17/2016,9:00:00,15.9,88.7,S/D,0.5,239,316.1
10/17/2016,10:00:00,17.3,80.3,S/D,0.9,276,684.0
10/17/2016,11:00:00,18.5,73.3,0.0,0.9,268,913.4
10/17/2016,12:00:00,19.0,73.3,S/D,1.7,246,1605.4
10/17/2016,13:00:00,20.3,69.7,S/D,1.5,234,3200.3
10/17/2016,14:00:00,21.1,65.3,S/D,2.3,249,3187.6
10/17/2016,15:00:00,21.7,62.1,S/D,1.6,238,2574.5
10/17/2016,16:00:00,20.7,66.8,S/D,1.5,245,1836.3
10/17/2016,17:00:00,19.8,70.1,S/D,1.6,245,994.0
10/17/2016,18:00:00,17.9,77.8,S/D,2.1,241,134.4
10/17/2016,19:00:00,17.0,83.9,S/D,1.0,223,1.0
10/17/2016,20:00:00,16.5,87.9,S/D,1.2,232,0.0
10/17/2016,21:00:00,16.2,88.3,S/D,0.8,243,0.0
10/17/2016,22:00:00,16.6,86.9,S/D,1.2,293,0.0
10/17/2016,23:00:00,16.8,85.5,S/D,1.3,304,0.0
10/18/2016,0:00:00,16.5,86.5,S/D,0.6,239,0.0
10/18/2016,1:00:00,16.1,87.8,S/D,0.9,244,0.0
10/18/2016,2:00:00,16.1,88.1,S/D,0.9,310,0.0
10/18/2016,3:00:00,15.9,88.9,S/D,0.7,180,0.0
10/18/2016,4:00:00,16.2,87.0,S/D,0.6,256,0.0
10/18/2016,5:00:00,16.2,86.9,S/D,0.8,281,0.0
10/18/2016,6:00:00,16.3,87.4,S/D,0.4,194,2.6
10/18/2016,7:00:00,16.4,88.1,S/D,0.8,271,86.5
10/18/2016,8:00:00,17.4,83.8,S/D,0.6,244,424.9
10/18/2016,9:00:00,19.2,77.7,S/D,1.2,252,1709.2
10/18/2016,10:00:00,20.2,71.2,S/D,1.6,235,2650.4
10/18/2016,11:00:00,21.5,67.7,0.0,1.8,250,3243.7
10/18/2016,12:00:00,22.0,64.1,S/D,2.1,234,3429.6
10/18/2016,13:00:00,22.7,62.5,S/D,2.1,233,3502.9
10/18/2016,14:00:00,22.2,64.6,S/D,2.7,254,3187.7
10/18/2016,15:00:00,20.8,69.8,S/D,2.4,233,2545.7
10/18/2016,16:00:00,19.9,71.8,S/D,1.9,261,1741.4
10/18/2016,17:00:00,18.2,80.5,S/D,1.7,245,780.8
10/18/2016,18:00:00,17.1,84.5,S/D,1.3,248,143.5
10/18/2016,19:00:00,17.0,84.6,S/D,0.7,254,1.0
10/18/2016,20:00:00,17.1,84.5,S/D,0.9,260,0.0
10/18/2016,21:00:00,17.1,85.3,S/D,0.7,298,0.0
10/18/2016,22:00:00,16.8,87.1,S/D,1.3,241,0.0
10/18/2016,23:00:00,16.0,90.5,S/D,0.8,246,0.0
10/19/2016,0:00:00,15.7,92.4,S/D,0.8,232,0.0
10/19/2016,1:00:00,16.1,89.7,S/D,1.0,314,0.0
10/19/2016,2:00:00,16.2,89.0,S/D,0.8,273,0.0
10/19/2016,3:00:00,16.0,90.1,S/D,0.9,230,0.0
10/19/2016,4:00:00,16.0,89.5,S/D,0.6,103,0.0
10/19/2016,5:00:00,16.3,88.7,S/D,0.4,259,0.0
10/19/2016,6:00:00,16.2,88.9,S/D,0.7,217,3.4
10/19/2016,7:00:00,16.8,86.3,S/D,0.6,256,104.2
10/19/2016,8:00:00,16.9,85.9,S/D,0.9,249,287.8
10/19/2016,9:00:00,17.6,83.5,S/D,1.3,243,692.5
10/19/2016,10:00:00,19.5,73.6,S/D,1.4,243,1982.5
10/19/2016,11:00:00,20.9,69.5,0.0,1.3,239,3085.1
10/19/2016,12:00:00,22.2,65.1,S/D,1.8,232,3408.0
10/19/2016,13:00:00,22.4,62.2,S/D,2.0,259,3468.7
10/19/2016,14:00:00,22.4,61.2,S/D,1.8,247,3164.4
10/19/2016,15:00:00,22.3,63.7,S/D,1.8,241,2615.0
10/19/2016,16:00:00,21.4,64.8,S/D,2.2,249,1875.7
10/19/2016,17:00:00,19.7,74.2,S/D,1.7,240,996.1
10/19/2016,18:00:00,18.1,80.8,S/D,1.7,242,182.3
10/19/2016,19:00:00,17.5,83.2,S/D,1.3,252,2.3
10/19/2016,20:00:00,17.3,83.8,S/D,1.4,240,0.0
10/19/2016,21:00:00,16.6,88.3,S/D,1.8,239,0.0
10/19/2016,22:00:00,16.5,87.9,S/D,0.9,236,0.0
10/19/2016,23:00:00,16.6,87.9,S/D,1.1,235,0.0
10/20/2016,0:00:00,16.7,87.3,S/D,0.6,292,0.0
10/20/2016,1:00:00,16.7,88.2,S/D,0.6,238,0.0
10/20/2016,2:00:00,16.5,89.9,S/D,0.9,289,0.0
10/20/2016,3:00:00,16.8,87.8,S/D,0.4,286,0.0
10/20/2016,4:00:00,16.3,91.3,S/D,0.6,239,0.0
10/20/2016,5:00:00,16.0,93.9,S/D,0.9,237,0.0
10/20/2016,6:00:00,15.4,96.9,S/D,1.4,249,1.2
10/20/2016,7:00:00,15.2,98.1,S/D,0.5,242,34.4
10/20/2016,8:00:00,15.5,96.7,S/D,0.8,288,198.9
10/20/2016,9:00:00,17.7,85.5,S/D,0.7,252,780.3
10/20/2016,10:00:00,19.1,79.0,S/D,1.6,265,2454.1
10/20/2016,11:00:00,20.4,71.4,0.0,2.3,244,3195.3
10/20/2016,12:00:00,21.7,68.6,S/D,2.1,258,3482.8
10/20/2016,13:00:00,23.1,61.3,S/D,1.9,236,3284.2
10/20/2016,14:00:00,22.2,63.1,S/D,2.0,242,3127.9
10/20/2016,15:00:00,22.2,63.5,S/D,1.9,233,2545.7
10/20/2016,16:00:00,21.8,64.1,S/D,1.6,236,1787.1
10/20/2016,17:00:00,20.0,72.8,S/D,1.6,243,927.8
10/20/2016,18:00:00,18.6,80.5,S/D,1.7,243,161.2
10/20/2016,19:00:00,17.2,85.9,S/D,1.5,240,1.1
10/20/2016,20:00:00,17.1,87.5,S/D,1.0,242,0.0
10/20/2016,21:00:00,17.0,87.0,S/D,0.4,200,0.0
10/20/2016,22:00:00,17.4,85.9,S/D,0.6,255,0.0
10/20/2016,23:00:00,16.7,90.1,S/D,1.0,230,0.0
10/21/2016,0:00:00,16.2,91.9,S/D,1.0,244,0.0
10/21/2016,1:00:00,15.7,95.3,S/D,0.8,268,0.0
10/21/2016,2:00:00,15.2,97.1,S/D,1.1,241,0.0
10/21/2016,3:00:00,15.3,97.1,S/D,0.7,230,0.0
10/21/2016,4:00:00,15.6,95.6,S/D,0.3,239,0.0
10/21/2016,5:00:00,15.4,96.5,S/D,0.4,263,0.0
10/21/2016,6:00:00,15.5,96.6,S/D,0.6,260,6.0
10/21/2016,7:00:00,16.0,94.9,S/D,0.8,246,161.4
10/21/2016,8:00:00,15.8,95.7,S/D,0.8,253,163.0
10/21/2016,9:00:00,16.6,90.6,S/D,1.1,262,413.6
10/21/2016,10:00:00,16.7,89.7,S/D,1.3,241,656.6
10/21/2016,11:00:00,18.3,83.2,0.0,1.3,248,1316.1
10/21/2016,12:00:00,19.0,78.8,S/D,2.2,251,2456.7
10/21/2016,13:00:00,19.4,74.2,S/D,2.3,257,2994.7
10/21/2016,14:00:00,19.7,72.9,S/D,2.0,254,3084.3
10/21/2016,15:00:00,20.0,69.0,S/D,1.6,251,2542.3
10/21/2016,16:00:00,18.8,72.9,S/D,2.6,251,1805.3
10/21/2016,17:00:00,18.1,74.8,S/D,1.3,233,927.8
10/21/2016,18:00:00,17.4,78.3,S/D,0.8,240,153.6
10/21/2016,19:00:00,17.1,81.0,S/D,0.5,261,0.4
10/21/2016,20:00:00,16.9,83.4,S/D,0.8,232,0.0
10/21/2016,21:00:00,16.2,87.8,S/D,1.6,246,0.0
10/21/2016,22:00:00,16.0,89.0,S/D,0.8,234,0.0
10/21/2016,23:00:00,16.1,88.9,S/D,0.6,232,0.0
10/22/2016,0:00:00,16.1,88.6,S/D,0.9,245,0.0
10/22/2016,1:00:00,15.4,93.1,S/D,1.0,257,0.0
10/22/2016,2:00:00,15.8,90.6,S/D,0.8,241,0.0
10/22/2016,3:00:00,15.8,90.4,S/D,0.4,182,0.0
10/22/2016,4:00:00,15.7,89.9,S/D,1.1,176,0.0
10/22/2016,5:00:00,15.7,92.2,S/D,1.0,246,0.0
10/22/2016,6:00:00,15.3,91.2,S/D,1.3,250,2.5
10/22/2016,7:00:00,15.5,91.3,S/D,1.5,298,74.6
