FECHA,HORA,TEMPERATURA MEDIA (°C),HUMEDAD RELATIVA (%),PRECIPITACION (mm),VELOCIDAD_VIENTO (m/s),DIRECCIÓN_VIENTO (°)
4/22/2017 0:00,9:00:00,25.1,69.1,0,2.5,270
4/22/2017 0:00,10:00:00,25.4,69.1,0,3.1,282
4/22/2017 0:00,11:00:00,26.6,63.7,0,2.8,242
4/22/2017 0:00,12:00:00,27.2,61.8,0,3.3,241
4/22/2017 0:00,13:00:00,27.3,60.4,0,3.6,248
4/22/2017 0:00,14:00:00,26.3,64.3,0,3.7,247
4/22/2017 0:00,15:00:00,25.6,64.9,0,4.2,248
4/22/2017 0:00,16:00:00,24.8,68.9,0,3.5,236
4/22/2017 0:00,17:00:00,23.9,70.3,0,3,243
4/22/2017 0:00,18:00:00,22.4,78.9,0,2.3,251
4/22/2017 0:00,19:00:00,21.7,81,0,2.3,234
4/22/2017 0:00,20:00:00,21.9,80.5,0,1.4,262
4/22/2017 0:00,21:00:00,21.7,81.6,0,2,239
4/22/2017 0:00,22:00:00,21.4,83.9,0,1.3,229
4/22/2017 0:00,23:00:00,21.4,82.5,0,0.2,245
4/23/2017 0:00,0:00:00,21.1,85.5,0,1.5,246
4/23/2017 0:00,1:00:00,20.3,89.8,0,2.3,246
4/23/2017 0:00,2:00:00,19.9,91.8,0,1.4,285
4/23/2017 0:00,3:00:00,19.9,91.9,0,0.5,166
4/23/2017 0:00,4:00:00,20.2,90.1,0,1.5,249
4/23/2017 0:00,5:00:00,20,90.9,0,1.3,259
4/23/2017 0:00,6:00:00,19.7,92.7,0,1.2,269
4/23/2017 0:00,7:00:00,19.5,94.1,0,1.9,275
4/23/2017 0:00,8:00:00,19.3,94.9,0,2.1,266
4/23/2017 0:00,9:00:00,19.5,94.2,0,2.3,279
4/23/2017 0:00,10:00:00,20.6,88.3,0,1.6,251
4/23/2017 0:00,11:00:00,21.9,81.7,0,2.5,244
4/23/2017 0:00,12:00:00,23,75.9,0,3.2,232
4/23/2017 0:00,13:00:00,23.8,72.9,0,3,243
4/23/2017 0:00,14:00:00,24.5,69.5,0,3.5,269
4/23/2017 0:00,15:00:00,24.5,67.5,0,3.4,268
4/23/2017 0:00,16:00:00,23.3,72.7,0.2,4.4,271
4/23/2017 0:00,17:00:00,22.6,75.3,0.3,3,276
4/23/2017 0:00,18:00:00,21.8,80.2,0.2,2.6,276
4/23/2017 0:00,19:00:00,20.5,86.2,0.3,1.5,268
4/23/2017 0:00,20:00:00,20.6,86.3,0.1,1.5,254
4/23/2017 0:00,21:00:00,20.3,87.3,0,2.3,235
4/23/2017 0:00,22:00:00,20,88.4,0,1.9,232
4/23/2017 0:00,23:00:00,19.7,90,0,1.5,229
4/24/2017 0:00,0:00:00,19.9,89.2,0,1.2,264
4/24/2017 0:00,1:00:00,20,89,0,1.4,266
4/24/2017 0:00,2:00:00,19.4,91.6,0,2.4,280
4/24/2017 0:00,3:00:00,19.1,92.1,0,2.8,274
4/24/2017 0:00,4:00:00,18.8,95.1,0,1.7,241
4/24/2017 0:00,5:00:00,18.6,95.9,0,1.6,244
4/24/2017 0:00,6:00:00,18.6,96,0,1.8,267
4/24/2017 0:00,7:00:00,18.5,96.2,0,2.5,283
4/24/2017 0:00,8:00:00,18.3,96.1,0,2.5,282
4/24/2017 0:00,9:00:00,18.8,92.3,0,2.7,281
4/24/2017 0:00,10:00:00,19.9,86.4,0,2.3,281
4/24/2017 0:00,11:00:00,20.5,82.8,0,2.2,280
4/24/2017 0:00,12:00:00,20.8,80.5,0,2.7,258
4/24/2017 0:00,13:00:00,21.7,78.1,0,2.5,262
4/24/2017 0:00,14:00:00,22,77.6,0,3.3,271
4/24/2017 0:00,15:00:00,22.7,72.6,0,3.2,274
4/24/2017 0:00,16:00:00,22.1,76.4,0,3.1,273
4/24/2017 0:00,17:00:00,21.2,81.7,0,2.6,259
4/24/2017 0:00,18:00:00,20.8,82.6,0,2,253
4/24/2017 0:00,19:00:00,20.7,84.6,0,1.5,245
4/24/2017 0:00,20:00:00,20.5,87.3,0,1.9,251
4/24/2017 0:00,21:00:00,20.3,87.4,0,1.3,261
4/24/2017 0:00,22:00:00,19.9,88.9,0,1.8,280
4/24/2017 0:00,23:00:00,19.9,87.8,0,2,287
4/25/2017 0:00,0:00:00,19.6,88.7,0,1.9,280
4/25/2017 0:00,1:00:00,19.4,89.8,0,2.3,301
4/25/2017 0:00,2:00:00,19,93.1,0,1.3,263
4/25/2017 0:00,3:00:00,18.8,94.6,0,1.5,277
4/25/2017 0:00,4:00:00,19,91.7,0,0.8,315
4/25/2017 0:00,5:00:00,19.4,87.9,0,0.8,306
4/25/2017 0:00,6:00:00,19.5,86.6,0,0.6,167
4/25/2017 0:00,7:00:00,19.8,84.1,0,1.4,63
4/25/2017 0:00,8:00:00,20.5,82,0,0.9,115
4/25/2017 0:00,9:00:00,22,75.2,0,0.6,94
4/25/2017 0:00,10:00:00,22.9,70.7,0,1.3,244
4/25/2017 0:00,11:00:00,24,66,0,1,220
4/25/2017 0:00,12:00:00,24.3,65.9,0,2.2,210
4/25/2017 0:00,13:00:00,24.8,62.7,0,2.7,231
4/25/2017 0:00,14:00:00,24.8,62.6,0,2.5,237
4/25/2017 0:00,15:00:00,24.2,64.2,0.4,2.8,253
4/25/2017 0:00,16:00:00,23.7,67.5,0.1,3,273
4/25/2017 0:00,17:00:00,23.3,69.3,0.2,2.8,280
4/25/2017 0:00,18:00:00,22.5,71.3,0.2,2.3,258
4/25/2017 0:00,19:00:00,21.5,76.9,0.2,2.7,279
4/25/2017 0:00,20:00:00,21.2,77.9,0.1,1.8,264
4/25/2017 0:00,21:00:00,20.5,83.1,0.1,1.6,246
4/25/2017 0:00,22:00:00,20.4,83.4,0.1,1.3,237
4/25/2017 0:00,23:00:00,20.1,84.2,0.1,0.3,180
4/26/2017 0:00,0:00:00,19.8,87.6,0.1,0.7,285
4/26/2017 0:00,1:00:00,19.5,90.1,0.1,1.1,252
4/26/2017 0:00,2:00:00,19,93,0,1.7,237
4/26/2017 0:00,3:00:00,18.9,93.5,0,0.6,103
4/26/2017 0:00,4:00:00,18.9,92.5,0,0.1,199
4/26/2017 0:00,5:00:00,18.8,92.4,0,1.3,80
4/26/2017 0:00,6:00:00,18.9,90.7,0,1.2,64
4/26/2017 0:00,7:00:00,19.6,88.2,0,0.7,250
4/26/2017 0:00,8:00:00,21.5,81.4,0,1,241
4/26/2017 0:00,9:00:00,22,78.7,0,1.8,285
4/26/2017 0:00,10:00:00,23.5,71.3,0,2.6,277
4/26/2017 0:00,11:00:00,24.5,68,0,3.6,276
4/26/2017 0:00,12:00:00,25.1,65.6,0,3.8,279
4/26/2017 0:00,13:00:00,25.5,62.6,0,3.4,292
4/26/2017 0:00,14:00:00,25.2,62.2,0,3.7,242
4/26/2017 0:00,15:00:00,25.5,61,0,3.5,239
4/26/2017 0:00,16:00:00,24.5,67,0,4,240
4/26/2017 0:00,17:00:00,24.2,68.4,0,2.7,240
4/26/2017 0:00,18:00:00,22.8,74.3,0,1.9,256
4/26/2017 0:00,19:00:00,22.4,76,0,1.9,253
4/26/2017 0:00,20:00:00,22.5,74.5,0,1.8,235
4/26/2017 0:00,21:00:00,22.6,73.3,0,0.5,278
4/26/2017 0:00,22:00:00,22.6,73.1,0,1,276
4/26/2017 0:00,23:00:00,22.4,73.4,0,0.7,263
4/27/2017 0:00,0:00:00,22,75.1,0,1.1,263
4/27/2017 0:00,1:00:00,21.5,77.2,0,1.2,247
4/27/2017 0:00,2:00:00,21.1,78,0,0.1,285
4/27/2017 0:00,3:00:00,20.7,80.7,0,0.9,246
4/27/2017 0:00,4:00:00,20.6,82.5,0,1.5,247
4/27/2017 0:00,5:00:00,20.1,86.1,0,1.1,271
4/27/2017 0:00,6:00:00,20,87.3,0,1,241
4/27/2017 0:00,7:00:00,20.3,84.6,0,0.3,292
4/27/2017 0:00,8:00:00,21.7,78.5,0,1.5,266
4/27/2017 0:00,9:00:00,23.2,72.1,0,1.6,237
4/27/2017 0:00,10:00:00,24.2,70.7,0,3.4,279
4/27/2017 0:00,11:00:00,24.3,69,0,3.9,283
4/27/2017 0:00,12:00:00,24.4,66.9,0,4.1,268
4/27/2017 0:00,13:00:00,25.3,61.7,0,3.4,280
4/27/2017 0:00,14:00:00,26.3,59.9,0,3.3,262
4/27/2017 0:00,15:00:00,25.6,61.3,0.2,3.3,233
4/27/2017 0:00,16:00:00,24.5,65.5,0.3,3.3,230
4/27/2017 0:00,17:00:00,23.8,68.5,0.1,2.5,243
4/27/2017 0:00,18:00:00,23,72.8,0.4,2.1,246
4/27/2017 0:00,19:00:00,22.3,75.8,0.2,1.7,250
4/27/2017 0:00,20:00:00,21.8,78.5,0.1,1.7,244
4/27/2017 0:00,21:00:00,21.6,80.6,0,1.3,248
4/27/2017 0:00,22:00:00,21.5,80.9,0,0.9,248
4/27/2017 0:00,23:00:00,21.5,81.1,0,1.1,225
4/28/2017 0:00,0:00:00,21.7,79.6,0,1.1,60
4/28/2017 0:00,1:00:00,22,77.9,0,0.7,253
4/28/2017 0:00,2:00:00,21.7,79,0,1.5,284
4/28/2017 0:00,3:00:00,21.4,78.6,0,0.4,182
4/28/2017 0:00,4:00:00,21.1,80.4,0,1.2,265
4/28/2017 0:00,5:00:00,20.3,86.3,0,1.5,248
4/28/2017 0:00,6:00:00,20,88.9,0,1,249
4/28/2017 0:00,7:00:00,19.9,89.8,0,1.4,244
4/28/2017 0:00,8:00:00,20.4,88.9,0,2.3,246
4/28/2017 0:00,9:00:00,20.8,86.4,0,2.7,273
4/28/2017 0:00,10:00:00,22.8,77.7,0,2.4,265
4/28/2017 0:00,11:00:00,24.4,69.2,0,3.1,291
4/28/2017 0:00,12:00:00,25,66.1,0,3.6,272
4/28/2017 0:00,13:00:00,24.7,67.8,0,4.1,271
4/28/2017 0:00,14:00:00,23.6,72.4,0,4.7,270
4/28/2017 0:00,15:00:00,23,71.3,0,4.3,274
4/28/2017 0:00,16:00:00,22.4,75,0,3.3,282
4/28/2017 0:00,17:00:00,22,75.6,0,3.2,277
4/28/2017 0:00,18:00:00,20.1,83.6,0.6,2.7,299
4/28/2017 0:00,19:00:00,19.8,85.1,0.1,1.9,254
4/28/2017 0:00,20:00:00,19.8,86.1,0.1,1.7,253
4/28/2017 0:00,21:00:00,19.8,86.4,0,1.3,252
4/28/2017 0:00,22:00:00,19.8,86.2,0,1.1,272
4/28/2017 0:00,23:00:00,19.8,86.4,0,1.8,246
4/29/2017 0:00,0:00:00,19.5,89,0,2.2,233
4/29/2017 0:00,1:00:00,19.3,90.5,0,1.2,267
4/29/2017 0:00,2:00:00,19.2,91.1,0,1.6,241
4/29/2017 0:00,3:00:00,19.1,91.5,0,1.3,237
4/29/2017 0:00,4:00:00,19.3,90.7,0,1.2,259
4/29/2017 0:00,5:00:00,19.1,91,0,1,273
4/29/2017 0:00,6:00:00,19.2,91,0,1.8,275
4/29/2017 0:00,7:00:00,18.4,94.7,0,1.7,257
4/29/2017 0:00,8:00:00,18.3,95.6,0,0.4,101
4/29/2017 0:00,9:00:00,19,93.4,0,1.6,254
4/29/2017 0:00,10:00:00,19.4,89.9,0,2.4,280
4/29/2017 0:00,11:00:00,18.8,93.7,0,2,262
4/29/2017 0:00,12:00:00,18.7,94.4,0,1.7,274
4/29/2017 0:00,13:00:00,18.8,92.4,0,2.2,290
4/29/2017 0:00,14:00:00,19.2,89.4,0,1.5,260
4/29/2017 0:00,15:00:00,19.4,88.2,0,1.7,289
4/29/2017 0:00,16:00:00,19.2,89.2,0,1.5,241
4/29/2017 0:00,17:00:00,19.4,88.4,0,1.3,264
4/29/2017 0:00,18:00:00,18.8,91.6,0,1.7,273
4/29/2017 0:00,19:00:00,18.8,92.5,0,1.9,247
4/29/2017 0:00,20:00:00,18.4,95.1,0,1.2,253
4/29/2017 0:00,21:00:00,18.2,95.9,0,1.3,247
4/29/2017 0:00,22:00:00,18.3,96,0,1.8,232
4/29/2017 0:00,23:00:00,18.3,96.3,0,2,274
4/30/2017 0:00,0:00:00,18.2,96.8,0,1.1,254
4/30/2017 0:00,1:00:00,18.1,97.2,0,1.1,256
4/30/2017 0:00,2:00:00,18.1,97.3,0,1.2,250
4/30/2017 0:00,3:00:00,17.9,97.6,0,1.7,267
4/30/2017 0:00,4:00:00,17.9,97.8,0,1.1,248
4/30/2017 0:00,5:00:00,17.9,98,0,1.7,249
4/30/2017 0:00,6:00:00,17.8,98,0,1,251
4/30/2017 0:00,7:00:00,17.7,98.1,0,0.9,239
4/30/2017 0:00,8:00:00,17.9,98,0,1.1,253
4/30/2017 0:00,9:00:00,18.1,97.7,0,1.5,236
4/30/2017 0:00,10:00:00,18.1,97,0,2,277
4/30/2017 0:00,11:00:00,18.2,95.9,0,1.7,255
4/30/2017 0:00,12:00:00,18.4,92.2,0,1.9,254
4/30/2017 0:00,13:00:00,19.1,87.4,0,1.8,291
4/30/2017 0:00,14:00:00,19.5,85.2,0,0.7,231
4/30/2017 0:00,15:00:00,20,82.8,0,1.6,295
4/30/2017 0:00,16:00:00,20.3,80.9,0,1.2,290
4/30/2017 0:00,17:00:00,20.4,79.7,0,1.3,272
4/30/2017 0:00,18:00:00,19.7,84.4,0,1.4,238
4/30/2017 0:00,19:00:00,19.3,86.7,0,1,257
4/30/2017 0:00,20:00:00,19.3,87.7,0,1.1,278
4/30/2017 0:00,21:00:00,19.3,87.5,0,0.5,249
4/30/2017 0:00,22:00:00,19.2,89.2,0,1.1,243
4/30/2017 0:00,23:00:00,19.1,90,0,0.7,271
5/1/2017 0:00,0:00:00,19,90.5,0,0.8,258
5/1/2017 0:00,1:00:00,18.7,91.8,0,1,240
5/1/2017 0:00,2:00:00,18.7,92.1,0,0.9,268
5/1/2017 0:00,3:00:00,18.6,92.2,0,1.1,262
5/1/2017 0:00,4:00:00,18.5,93.8,0,1.5,220
5/1/2017 0:00,5:00:00,18.3,94.9,0,0.9,245
5/1/2017 0:00,6:00:00,18.4,94.8,0,0.8,286
5/1/2017 0:00,7:00:00,18.7,93.2,0,0.5,249
5/1/2017 0:00,8:00:00,19.2,90.2,0,0.6,253
5/1/2017 0:00,9:00:00,19.6,88.8,0,1.8,280
5/1/2017 0:00,10:00:00,19.9,87,0,1.8,255
5/1/2017 0:00,11:00:00,20.4,84.2,0,2.2,246
5/1/2017 0:00,12:00:00,21.2,81.7,0,2.6,251
5/1/2017 0:00,13:00:00,22.1,78.8,0,3.3,248
5/1/2017 0:00,14:00:00,23.2,71.7,0,2.7,245
5/1/2017 0:00,15:00:00,23.4,71.3,0,3,234
5/1/2017 0:00,16:00:00,22.8,73.2,0,3.4,245
5/1/2017 0:00,17:00:00,22.1,75.3,0,2.3,253
5/1/2017 0:00,18:00:00,20.4,83.5,0,2.7,248
5/1/2017 0:00,19:00:00,19.6,87,0,1.5,257
5/1/2017 0:00,20:00:00,19.1,89.7,0,1.5,251
5/1/2017 0:00,21:00:00,19,90.3,0,1.1,241
5/1/2017 0:00,22:00:00,18.8,91.3,0,1.4,243
5/1/2017 0:00,23:00:00,18.8,91.2,0,0.8,242
5/2/2017 0:00,0:00:00,18.8,91.3,0,1.2,254
5/2/2017 0:00,1:00:00,18.8,91.4,0,1.3,244
5/2/2017 0:00,2:00:00,18.8,91.2,0,0.4,150
5/2/2017 0:00,3:00:00,18.9,91.1,0,1.2,265
5/2/2017 0:00,4:00:00,18.7,92.1,0,0.6,255
5/2/2017 0:00,5:00:00,18.5,93.4,0,0.9,248
5/2/2017 0:00,6:00:00,18.5,93.6,0,1.3,252
5/2/2017 0:00,7:00:00,18,95.6,0,2.4,237
5/2/2017 0:00,8:00:00,17.8,96.5,0,1.8,283
5/2/2017 0:00,9:00:00,17.9,96.7,0,1.4,244
5/2/2017 0:00,10:00:00,18.7,93,0,1.6,261
5/2/2017 0:00,11:00:00,19.9,85.6,0,1.8,268
5/2/2017 0:00,12:00:00,20.6,81.9,0,1.7,270
5/2/2017 0:00,13:00:00,21.5,78.2,0,2.4,270
5/2/2017 0:00,14:00:00,21.7,78.6,0,3.8,277
5/2/2017 0:00,15:00:00,21.3,78.9,0,3,277
5/2/2017 0:00,16:00:00,21.4,78.2,0,2.5,272
5/2/2017 0:00,17:00:00,21.3,79.2,0,2.6,268
5/2/2017 0:00,18:00:00,19.4,87.3,0,2.4,261
5/2/2017 0:00,19:00:00,19,90.3,0,2.2,252
5/2/2017 0:00,20:00:00,18.9,91.4,0,1.8,266
5/2/2017 0:00,21:00:00,18.7,92.8,0,1.4,247
5/2/2017 0:00,22:00:00,18.6,93.2,0,1.3,254
5/2/2017 0:00,23:00:00,18.5,94.2,0,1.5,251
5/3/2017 0:00,0:00:00,18.3,95.2,0,1.8,249
5/3/2017 0:00,1:00:00,17.9,96.6,0,2.1,239
5/3/2017 0:00,2:00:00,17.8,96.9,0,1.6,235
5/3/2017 0:00,3:00:00,17.8,97.1,0,1,247
5/3/2017 0:00,4:00:00,17.8,97.2,0,1.4,231
5/3/2017 0:00,5:00:00,17.8,97.5,0,1.1,251
5/3/2017 0:00,6:00:00,17.5,97.7,0,1.8,284
5/3/2017 0:00,7:00:00,17.6,97.8,0,1.4,237
5/3/2017 0:00,8:00:00,17.7,97.8,0,1.4,241
5/3/2017 0:00,9:00:00,18.3,97.6,0,0.3,146
5/3/2017 0:00,10:00:00,20.3,91,0,0.5,83
5/3/2017 0:00,11:00:00,22.6,73.2,0,1.5,301
5/3/2017 0:00,12:00:00,24.3,64.6,0,2.5,238
5/3/2017 0:00,13:00:00,24.1,67,0.2,3.5,242
5/3/2017 0:00,14:00:00,23.9,65.8,0.2,3.7,244
5/3/2017 0:00,15:00:00,23.9,67.7,0,3.1,238
5/3/2017 0:00,17:00:00,21.8,75.4,0,2.7,247
5/3/2017 0:00,18:00:00,20.4,84,0,2.3,245
5/3/2017 0:00,19:00:00,20.3,84,0,0.8,246
5/3/2017 0:00,20:00:00,20.3,84.5,0,0.9,275
5/3/2017 0:00,21:00:00,20.6,83.4,0,1.3,268
5/3/2017 0:00,22:00:00,20,86.5,0,1.9,261
5/3/2017 0:00,23:00:00,19.3,89.4,0,1,241
5/4/2017 0:00,0:00:00,19.6,88,0,1.2,256
5/4/2017 0:00,1:00:00,18.6,90.7,0,2.3,244
5/4/2017 0:00,2:00:00,18.3,91.6,0,1.8,247
5/4/2017 0:00,3:00:00,18.4,91.3,0,1.3,267
5/4/2017 0:00,4:00:00,18.3,91.8,0,0.5,176
5/4/2017 0:00,5:00:00,18.5,91,0,0.6,256
5/4/2017 0:00,6:00:00,18.6,90.2,0,0.8,256
5/4/2017 0:00,7:00:00,18.6,90.3,0,0.8,248
5/4/2017 0:00,8:00:00,20.4,83.1,0,0.4,106
5/4/2017 0:00,9:00:00,21.7,77.8,0,1.7,236
5/4/2017 0:00,10:00:00,23,72.9,0,2.6,273
5/4/2017 0:00,11:00:00,23.1,72,0,3,285
5/4/2017 0:00,12:00:00,23.5,68.2,0,4,281
5/4/2017 0:00,13:00:00,25.1,S/D,0,4.4,282
5/4/2017 0:00,14:00:00,25.4,S/D,0,3.9,265
5/4/2017 0:00,15:00:00,22.3,69.7,S/D,3.8,245
5/4/2017 0:00,16:00:00,22.2,70.3,0,3.7,266
5/4/2017 0:00,17:00:00,20.9,73.4,0,3.3,274
5/4/2017 0:00,18:00:00,19.5,78.4,0,2.3,252
5/4/2017 0:00,19:00:00,18.9,81.1,0,2.1,248
5/4/2017 0:00,20:00:00,18.9,81.8,0,2,233
5/4/2017 0:00,21:00:00,18.5,84.2,0,1.5,252
5/4/2017 0:00,22:00:00,18.1,86.1,0,1.4,240
5/4/2017 0:00,23:00:00,18.1,86.9,0,1.4,261
5/5/2017 0:00,0:00:00,18.1,87.5,0,1.3,268
5/5/2017 0:00,1:00:00,18.1,87.8,0,1.4,265
5/5/2017 0:00,2:00:00,18.1,87.9,0,1.4,247
5/5/2017 0:00,3:00:00,18.1,88,0,1.3,249
5/5/2017 0:00,4:00:00,18,88.6,0,1.2,227
5/5/2017 0:00,5:00:00,18.1,88.6,0,1.3,258
5/5/2017 0:00,6:00:00,18,88.8,0,0.3,281
5/5/2017 0:00,7:00:00,17.9,88.3,0,0.1,117
5/5/2017 0:00,8:00:00,19.9,78.1,0,0.7,69
5/5/2017 0:00,9:00:00,21.5,73.3,0,1.6,258
5/5/2017 0:00,10:00:00,22.9,66.7,0,2.5,269
5/5/2017 0:00,11:00:00,24.1,63.8,0,3,261
5/5/2017 0:00,12:00:00,24.6,61.4,0,3.2,288
5/5/2017 0:00,13:00:00,24.2,60.6,0,3.5,266
5/5/2017 0:00,14:00:00,24.3,60.8,0,3.5,255
5/5/2017 0:00,15:00:00,23.5,64.1,0,4.8,275
5/5/2017 0:00,16:00:00,23.1,64.9,0,3.1,258
5/5/2017 0:00,17:00:00,22,70.2,0,3.5,279
5/5/2017 0:00,18:00:00,21.1,74.4,0,2.3,241
5/5/2017 0:00,19:00:00,20.3,79,0,2.1,234
5/5/2017 0:00,20:00:00,20,81.9,0,1.5,256
5/5/2017 0:00,21:00:00,19.8,82.9,0,1.5,257
5/5/2017 0:00,22:00:00,19.9,81.1,0,1.1,257
5/5/2017 0:00,23:00:00,20,76.5,0,1.4,269
5/6/2017 0:00,0:00:00,19.7,81.3,0,1.2,261
5/6/2017 0:00,1:00:00,19.4,81,0,0.7,260
5/6/2017 0:00,2:00:00,19.5,78.6,0,1,242
5/6/2017 0:00,3:00:00,19.4,80.8,0,1.1,243
5/6/2017 0:00,4:00:00,19,86.8,0,0.4,237
5/6/2017 0:00,5:00:00,19.2,84.6,0,1.1,273
5/6/2017 0:00,6:00:00,18.9,85.9,0,1.3,251
5/6/2017 0:00,7:00:00,18.7,87.6,0,0.9,241
5/6/2017 0:00,8:00:00,19.8,78.7,0,1.7,277
5/6/2017 0:00,9:00:00,20.7,73.5,0,1.6,282
5/6/2017 0:00,10:00:00,22.4,66.3,0,2.7,263
5/6/2017 0:00,11:00:00,23.3,63.7,0,2.4,236
5/6/2017 0:00,12:00:00,23.5,63.6,0,3.2,245
5/6/2017 0:00,13:00:00,24,62.8,0,3.6,238
5/6/2017 0:00,14:00:00,23.9,62.7,0,4.5,248
5/6/2017 0:00,15:00:00,23.1,67,0,3.9,245
5/6/2017 0:00,16:00:00,22.6,70.9,0,4,238
5/6/2017 0:00,17:00:00,22.1,71.8,0,3.3,264
5/6/2017 0:00,18:00:00,21.5,73.3,0,2,247
5/6/2017 0:00,19:00:00,20.8,75.4,0,1.8,277
5/6/2017 0:00,20:00:00,21,74.3,0,1.5,272
5/6/2017 0:00,21:00:00,21.1,75.1,0,1.4,240
5/6/2017 0:00,22:00:00,20.8,75.3,0,0.1,207
5/6/2017 0:00,23:00:00,20.9,75,0,1.4,266
5/7/2017 0:00,0:00:00,19.7,82.7,0,2.3,237
5/7/2017 0:00,1:00:00,19.8,82.3,0,1.5,255
5/7/2017 0:00,2:00:00,19.8,82,0,1.4,228
5/7/2017 0:00,3:00:00,20.2,80,0,0.9,68
5/7/2017 0:00,4:00:00,20.5,78.8,0,0.6,258
5/7/2017 0:00,5:00:00,20.4,79.9,0,1.9,270
5/7/2017 0:00,6:00:00,19.8,81.5,0,1.2,233
5/7/2017 0:00,7:00:00,20.2,79.8,0,2.3,90
5/7/2017 0:00,8:00:00,21.7,73.8,0,0.5,102
5/7/2017 0:00,9:00:00,23,68.8,0,2.8,287
5/7/2017 0:00,10:00:00,23.2,68.5,0,2.1,244
5/7/2017 0:00,11:00:00,25.1,61.9,0,3.4,277
5/7/2017 0:00,12:00:00,26,58.7,0,3.9,235
5/7/2017 0:00,13:00:00,25.8,58.7,0,4,250
5/7/2017 0:00,14:00:00,25.2,60,0,4.4,236
5/7/2017 0:00,15:00:00,25.1,62,0,4.2,268
5/7/2017 0:00,16:00:00,24.3,64.5,0,3.4,268
5/7/2017 0:00,17:00:00,23.5,65.1,0,2.8,263
5/7/2017 0:00,18:00:00,22.4,68.9,0,3.1,271
5/7/2017 0:00,19:00:00,22,68.1,0,2.8,278
5/7/2017 0:00,20:00:00,21.8,69.4,0,3.4,297
5/7/2017 0:00,21:00:00,21,74.5,0,2.7,280
5/7/2017 0:00,22:00:00,20.6,78.7,0,1.7,261
5/7/2017 0:00,23:00:00,20.6,78.9,0,1.8,275
5/8/2017 0:00,0:00:00,20.2,82.5,0,1.4,256
5/8/2017 0:00,1:00:00,20,82.3,0,0.9,258
5/8/2017 0:00,2:00:00,19.7,83,0,0.1,172
5/8/2017 0:00,3:00:00,19.3,83.9,0,0.9,65
5/8/2017 0:00,4:00:00,19.4,82.8,0,0.1,84
5/8/2017 0:00,5:00:00,19.2,83.5,0,0.5,43
5/8/2017 0:00,6:00:00,18.9,90.9,0,1.3,277
5/8/2017 0:00,7:00:00,18.5,93.8,0,2.3,275
5/8/2017 0:00,8:00:00,19.2,90.1,0,1.9,277
5/8/2017 0:00,9:00:00,19.3,89,0,2.3,275
5/8/2017 0:00,10:00:00,19.9,85,0,2.6,294
5/8/2017 0:00,11:00:00,21.3,77.4,0,3.3,271
5/8/2017 0:00,12:00:00,22.1,74.7,0,4.1,269
5/8/2017 0:00,13:00:00,22.3,73.9,0,3.7,257
5/8/2017 0:00,14:00:00,22.6,69.5,0,3.3,280
5/8/2017 0:00,15:00:00,22.8,72.5,0,3.1,290
5/8/2017 0:00,16:00:00,22.1,75.4,0,3.4,231
5/8/2017 0:00,17:00:00,20.5,83,0,3.2,234
5/8/2017 0:00,18:00:00,19.8,85.5,0,2,249
5/8/2017 0:00,19:00:00,19.6,86.8,0,1.3,228
5/8/2017 0:00,20:00:00,19.5,86.8,0,1.1,232
5/8/2017 0:00,21:00:00,19.9,85.2,0,1.3,249
5/8/2017 0:00,22:00:00,19.8,84.9,0,0.1,176
5/8/2017 0:00,23:00:00,20.1,83.1,0,0.4,256
5/9/2017 0:00,0:00:00,20.1,83,0,0.6,213
5/9/2017 0:00,1:00:00,19.6,85.1,0,0.5,33
5/9/2017 0:00,2:00:00,19.3,85.3,0,0.6,45
5/9/2017 0:00,3:00:00,20,83.4,0,1.9,270
5/9/2017 0:00,4:00:00,19.7,85.3,0,1.3,241
5/9/2017 0:00,5:00:00,19.3,85.8,0,0.6,264
5/9/2017 0:00,6:00:00,19,88.3,0,1.1,240
5/9/2017 0:00,7:00:00,19.2,86,0,0.1,193
5/9/2017 0:00,8:00:00,20.4,81.2,0,1.9,274
5/9/2017 0:00,9:00:00,21.3,78,0,3.3,272
5/9/2017 0:00,10:00:00,22.8,68.3,0,3.1,271
5/9/2017 0:00,11:00:00,24.1,62.6,0,2.6,284
5/9/2017 0:00,12:00:00,24.7,63.3,0,3.7,281
5/9/2017 0:00,13:00:00,24.7,61.6,0,3.5,256
5/9/2017 0:00,14:00:00,24.9,60.5,0,3.2,279
5/9/2017 0:00,15:00:00,24.3,63.6,0,3.6,254
5/9/2017 0:00,16:00:00,23.4,63,0,3,239
5/9/2017 0:00,17:00:00,23.4,63.4,0,2.9,263
5/9/2017 0:00,18:00:00,22.9,65.3,0,1.8,250
5/9/2017 0:00,19:00:00,22.8,65.3,0,1.8,268
5/9/2017 0:00,20:00:00,22.6,65.9,0,1.8,269
5/9/2017 0:00,21:00:00,22.6,66.1,0,0.9,296
5/9/2017 0:00,22:00:00,22.5,66.4,0,1.3,309
5/9/2017 0:00,23:00:00,22.2,67.8,0,0.8,266
5/10/2017 0:00,0:00:00,22.2,68.8,0,1,244
5/10/2017 0:00,1:00:00,22.1,67.8,0,0.4,218
5/10/2017 0:00,2:00:00,22.2,68.4,0,0.6,95
5/10/2017 0:00,3:00:00,21.6,72,0,1.7,255
5/10/2017 0:00,4:00:00,20.8,77.5,0,1.2,256
